,b,b_std
future-architect__vuls-2923cbc645fbc7a37d50398eb2ab8febda8c3264,0.55515796,0.75471336
future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010,1.0937191,0.7639576
future-architect__vuls-36456cb151894964ba1683ce7da5c35ada789970,-2.0826588,0.7957531
future-architect__vuls-3c1489e588dacea455ccf4c352a3b1006902e2d4,3.758739,1.569583
future-architect__vuls-3f8de0268376e1f0fa6d9d61abb0d9d3d580ea7d,3.7571642,1.6973612
future-architect__vuls-407407d306e9431d6aa0ab566baa6e44e5ba2904,1.8601022,0.9844461
future-architect__vuls-436341a4a522dc83eb8bddd1164b764c8dd6bc45,0.50155914,0.7087097
future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011,0.47827175,0.71468145
future-architect__vuls-4a72295de7b91faa59d90a5bee91535bbe76755d,1.1033058,0.7578013
future-architect__vuls-4b680b996061044e93ef5977a081661665d3360a,1.1724502,0.78778845
future-architect__vuls-4c04acbd9ea5b073efe999e33381fa9f399d6f27,3.5034902,1.6209456
future-architect__vuls-50580f6e98eeb36f53f27222f7f4fdfea0b21e8d,1.9681922,1.1520197
future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25,0.5454999,0.71743476
future-architect__vuls-5af1a227339e46c7abf3f2815e4c636a0c01098e,3.6351893,1.6554294
future-architect__vuls-61c39637f2f3809e1b5dad05f0c57c799dce1587,3.646665,1.8587345
future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc,-0.3481694,0.63859534
future-architect__vuls-6eff6a9329a65cc412e79b8f82444dfa3d0f0b5a,3.6002371,1.7556924
future-architect__vuls-73f0adad95c4d227e2ccfa876c85cc95dd065e13,-0.8168778,0.6130742
future-architect__vuls-78b52d6a7f480bd610b692de9bf0c86f57332f23,3.6769545,1.5884339
future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,3.637313,1.6889082
future-architect__vuls-7eb77f5b5127c847481bcf600b4dca2b7a85cf3e,0.5107835,0.69659317
future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a,3.6414301,1.6586791
future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,0.07527421,0.6582563
future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc,3.7869663,1.5151232
future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d,3.9109893,1.7775912
future-architect__vuls-8d5ea98e50cf616847f4e5a2df300395d1f719e9,1.999722,1.0297827
future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,1.1494594,0.7295878
future-architect__vuls-9a32a94806b54141b7ff12503c48da680ebcf199,-1.6802949,0.7154469
future-architect__vuls-9aa0d87a21bede91c2b45c32187456bb69455e92,-0.74057126,0.64851356
future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af,0.064353764,0.7082015
future-architect__vuls-aaea15e516ece43978cf98e09e52080478b1d39f,0.44083026,0.7164572
future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee,1.9085441,0.9058796
future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d,3.7652564,1.5880914
future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,-1.5779277,0.7164217
future-architect__vuls-be7b9114cc9545e68fb0ee7bc63d7ec53d1a00ad,-1.0952833,0.61276853
future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a,3.6393712,1.64594
future-architect__vuls-c11ba27509f733d7d280bdf661cbbe2e7a99df4c,1.0692407,0.7857888
future-architect__vuls-ca3f6b1dbf2cd24d1537bfda43e788443ce03a0c,3.816294,1.4720012
future-architect__vuls-cc63a0eccfdd318e67c0a6edeffc7bf09b6025c0,-0.33110526,0.6524262
future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,3.653962,1.6460901
future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea,-1.7503041,0.6640374
future-architect__vuls-dc496468b9e9fb73371f9606cdcdb0f8e12e70ca,-2.1326225,0.7857605
future-architect__vuls-e049df50fa1eecdccc5348e27845b5c783ed7c76,0.08402232,0.6919017
future-architect__vuls-e1df74cbc1a1d1889428b3333a3b2405c4651993,-3.6283967,0.97959274
future-architect__vuls-e1fab805afcfc92a2a615371d0ec1e667503c254,3.7622142,1.5909803
future-architect__vuls-e3c27e1817d68248043bd09d63cc31f3344a6f2c,1.8074169,1.0274419
future-architect__vuls-e4728e388120b311c4ed469e4f942e0347a2689b,0.52823806,0.73939174
future-architect__vuls-e52fa8d6ed1d23e36f2a86e5d3efe9aa057a1b0d,-2.1393707,0.7103008
future-architect__vuls-e6c0da61324a0c04026ffd1c031436ee2be9503a,3.5711672,1.6274384
future-architect__vuls-edb324c3d9ec3b107bf947f00e38af99d05b3e16,0.6229722,0.66760856
future-architect__vuls-ef2be3d6ea4c0a13674aaab08b182eca4e2b9a17,3.7558393,1.648775
future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,-0.79782736,0.66638595
future-architect__vuls-f6509a537660ea2bce0e57958db762edd3a36702,1.0040599,0.88920903
future-architect__vuls-f6cc8c263dc00329786fa516049c60d4779c4a07,1.0745119,0.83396834
future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,3.7298815,1.6647053
future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042,0.10807584,0.6708616
gravitational__teleport-005dcb16bacc6a5d5890c4cd302ccfd4298e275d,3.6268184,1.7543024
gravitational__teleport-007235446f85b1cbaef92664c3b3867517250f21,3.813604,1.6588775
gravitational__teleport-02d1efb8560a1aa1c72cfb1c08edd8b84a9511b4,1.072446,0.7536462
gravitational__teleport-0415e422f12454db0c22316cf3eaa5088d6b6322,1.2049078,0.7642617
gravitational__teleport-0ac7334939981cf85b9591ac295c3816954e287e,3.8232005,1.6957461
gravitational__teleport-0cb341c926713bdfcbb490c69659a9b101df99eb,1.9750967,0.908956
gravitational__teleport-0ecf31de0e98b272a6a2610abe1bbedd379a38a3,0.053654153,0.66845185
gravitational__teleport-10123c046e21e1826098e485a4c2212865a49d9f,1.9371989,0.99225765
gravitational__teleport-1316e6728a3ee2fc124e2ea0cc6a02044c87a144,3.769689,1.6244618
gravitational__teleport-1330415d33a27594c948a36d9d7701f496229e9f,3.8041437,1.8455169
gravitational__teleport-1a77b7945a022ab86858029d30ac7ad0d5239d00,0.5127324,0.799014
gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc,0.03268567,0.739105
gravitational__teleport-24cafecd8721891092210afc55f6413ab46ca211,0.10437678,0.6032043
gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348,0.62172943,0.6637257
gravitational__teleport-2b15263e49da5625922581569834eec4838a9257,3.63115,1.7383565
gravitational__teleport-2bb3bbbd8aff1164a2353381cb79e1dc93b90d28,3.6756773,1.8449742
gravitational__teleport-2be514d3c33b0ae9188e11ac9975485c853d98bb,0.108853936,0.68076617
gravitational__teleport-326fd1d7be87b03998dbc53bc706fdef90f5065c,1.9220821,1.139767
gravitational__teleport-32bcd71591c234f0d8b091ec01f1f5cbfdc0f13c,-0.25318795,0.5926089
gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,1.0952052,0.71793073
gravitational__teleport-37c3724d0d6637e959e39408ee351565d73afe71,-0.654835,0.6727935
gravitational__teleport-3a5c1e26394df2cb4fb3f01147fb9979662972c5,-1.1344104,0.6415283
gravitational__teleport-3fa6904377c006497169945428e8197158667910,3.8162143,1.538515
gravitational__teleport-3ff19cf7c41f396ae468797d3aeb61515517edc9,-0.34418485,0.58309567
gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f,0.53907955,0.73219526
gravitational__teleport-46a13210519461c7cec8d643bfbe750265775b41,0.5806047,0.6920536
gravitational__teleport-46aa81b1ce96ebb4ebed2ae53fd78cd44a05da6c,3.565217,1.770712
gravitational__teleport-47530e1fd8bfb84ec096ebcbbc29990f30829655,3.699189,1.7606914
gravitational__teleport-4d0117b50dc8cdb91c94b537a4844776b224cd3d,3.79187,1.5926679
gravitational__teleport-4e1c39639edf1ab494dd7562844c8b277b5cfa18,3.703221,1.5978314
gravitational__teleport-4f771403dc4177dc26ee0370f7332f3fe54bee0f,2.0231652,1.0497817
gravitational__teleport-53814a2d600ccd74c1e9810a567563432b98386e,0.4380515,0.7044452
gravitational__teleport-59d39dee5a8a66e5b8a18a9085a199d369b1fba8,1.2315176,0.69400007
gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c,3.733461,1.4508196
gravitational__teleport-629dc432eb191ca479588a8c49205debb83e80e2,1.9074979,0.9526752
gravitational__teleport-645afa051b65d137654fd0d2d878a700152b305a,0.059678193,0.6662371
gravitational__teleport-65438e6e44b6ce51458d09b7bb028a2797cfb0ea,1.0116673,0.7483177
gravitational__teleport-6a14edcf1ff010172fdbac622d0a474ed6af46de,1.9050045,1.0201628
gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460,3.6195893,1.7457216
gravitational__teleport-73cc189b0e9636d418c4470ecce0d9af5dae2f02,-0.3695622,0.62680423
gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3,3.705225,1.6204635
gravitational__teleport-7744f72c6eb631791434b648ba41083b5f6d2278,3.8380597,1.626002
gravitational__teleport-78b0d8c72637df1129fb6ff84fc49ef4b5ab1288,3.7428133,1.6586132
gravitational__teleport-82185f232ae8974258397e121b3bc2ed0c3729ed,3.8361912,1.5645403
gravitational__teleport-8302d467d160f869b77184e262adbe2fbc95d9ba,3.6957183,1.8326018
gravitational__teleport-87a593518b6ce94624f6c28516ce38cc30cbea5a,3.717993,1.6253003
gravitational__teleport-89f0432ad5dc70f1f6a30ec3a8363d548371a718,3.8678417,1.5356917
gravitational__teleport-96019ce0be7a2c8e36363f359eb7c943b41dde70,1.9451174,0.9355044
gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,2.002615,0.98654467
gravitational__teleport-ac2fb2f9b4fd1896b554d3011df23d3d71295779,-0.81454027,0.6187934
gravitational__teleport-ad41b3c15414b28a6cec8c25424a19bfa7abd0e9,0.50073427,0.7247536
gravitational__teleport-af5e2517de7d18406b614e413aca61c319312171,1.8481543,1.0905665
gravitational__teleport-b1bcd8b90c474a35bb11cc3ef4cc8941e1f8eab2,-0.057410896,0.73507434
gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277,3.9585228,1.72605
gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6,3.7480252,1.5788136
gravitational__teleport-b8fbb2d1e90ffcde88ed5fe9920015c1be075788,3.7558155,1.3723917
gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504,3.925799,1.5146552
gravitational__teleport-baeb2697c4e4870c9850ff0cd5c7a2d08e1401c9,1.9342879,0.9720141
gravitational__teleport-bb562408da4adeae16e025be65e170959d1ec492,3.8671496,1.6787132
gravitational__teleport-bb69574e02bd62e5ccd3cebb25e1c992641afb2a,1.1490395,0.8271602
gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,0.5038704,0.6461591
gravitational__teleport-c335534e02de143508ebebc7341021d7f8656e8f,2.0290117,0.91110146
gravitational__teleport-c782838c3a174fdff80cafd8cd3b1aa4dae8beb2,3.7285235,1.6380848
gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26,0.084745385,0.7248172
gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a,3.8158467,1.7572694
gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc,3.6209784,1.6470083
gravitational__teleport-db89206db6c2969266e664c7c0fb51b70e958b64,3.7587342,1.6967661
gravitational__teleport-dd3977957a67bedaf604ad6ca255ba8c7b6704e9,3.7001686,1.8570054
gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540,3.7965016,1.6524855
gravitational__teleport-e6895d8934f6e484341034869901145fbc025e72,-0.75962913,0.6084107
gravitational__teleport-e6d86299a855687b21970504fbf06f52a8f80c74,0.5404222,0.8035662
gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186,3.7651918,1.5052625
gravitational__teleport-eefac60a350930e5f295f94a2d55b94c1988c04e,1.9627049,0.99602664
gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12,3.8490953,1.4670129
gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf,3.798109,1.7732726
gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4,3.7854238,1.7046603
internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478,-3.5901163,0.9609878
internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273,1.866748,0.9668515
internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5,3.706569,1.5865835
internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca,1.1942363,0.7361077
internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce,3.786124,1.6680293
internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce,-2.119539,0.8256392
internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026,1.1175725,0.8977329
internetarchive__openlibrary-111347e9583372e8ef91c82e0612ea437ae3a9c9,2.0337427,1.0202419
internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173,3.7011974,1.6584635
internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890,-1.1836711,0.65094674
internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1,-0.7656216,0.65802616
internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784,0.14956392,0.667901
internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8,0.0744821,0.69340116
internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd,0.116784446,0.62045974
internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0,-2.1271238,0.75208914
internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c,-0.27826726,0.6251994
internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556,1.0960901,0.9049738
internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a,3.7123885,1.5697296
internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2,3.6529596,1.6665435
internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1,-1.1339769,0.65641224
internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb,-2.2537398,0.7065046
internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9,-3.617701,1.020333
internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf,1.9431922,1.002723
internetarchive__openlibrary-427f1f4eddfc54735ca451779d4f95bf683d1b0e,-0.40414852,0.6649549
internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1,-0.7301955,0.6574377
internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501,0.04258612,0.6431395
internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde,-2.6725662,0.8591214
internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea,3.8961294,1.4719125
internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070,-0.7262598,0.6257308
internetarchive__openlibrary-53d376b148897466bb86d5accb51912bbbe9a8ed,2.027984,0.97457427
internetarchive__openlibrary-53e02a22972e9253aeded0e1981e6845e1e521fe,1.1217993,0.83870447
internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262,-0.3330007,0.64272857
internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341,0.41274613,0.70211893
internetarchive__openlibrary-5de7de19211e71b29b2f2ba3b1dff2fe065d660f,3.698528,1.5900323
internetarchive__openlibrary-5fb312632097be7e9ac6ab657964af115224d15d,3.7892926,1.6551322
internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03,-0.6049453,0.7047354
internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89,-1.6814238,0.7107311
internetarchive__openlibrary-630221ab686c64e75a2ce253c893c033e4814b2e,3.6500008,1.7375586
internetarchive__openlibrary-6a117fab6c963b74dc1ba907d838e74f76d34a4b,0.5002306,0.6950452
internetarchive__openlibrary-6afdb09df692223c3a31df65cfa92f15e5614c01,-1.0952792,0.6116618
internetarchive__openlibrary-6e889f4a733c9f8ce9a9bd2ec6a934413adcedb9,2.0275848,1.1040078
internetarchive__openlibrary-6fdbbeee4c0a7e976ff3e46fb1d36f4eb110c428,1.1258751,0.8477177
internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43,-1.1674418,0.6431176
internetarchive__openlibrary-757fcf46c70530739c150c57b37d6375f155dc97,0.1661776,0.6666145
internetarchive__openlibrary-77c16d530b4d5c0f33d68bead2c6b329aee9b996,3.7523882,1.6660618
internetarchive__openlibrary-798055d1a19b8fa0983153b709f460be97e33064,1.1792321,0.78159314
internetarchive__openlibrary-798a582540019363d14b2090755cc7b89a350788,1.0350857,0.7318925
internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6,-1.1403577,0.67746466
internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4,1.9934369,1.0369427
internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13,-1.5040764,0.7510557
internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf,3.6877186,1.7753567
internetarchive__openlibrary-7f6b722a10f822171501d027cad60afe53337732,-0.67651546,0.60635364
internetarchive__openlibrary-7f7e53aa4cf74a4f8549a5bcd4810c527e2f6d7e,0.16227116,0.6693947
internetarchive__openlibrary-89e4b4431fe7506c365a6f6eb6f6d048d04c044c,1.0741944,0.74226016
internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a,-1.1211438,0.7564216
internetarchive__openlibrary-8a9d9d323dfcf2a5b4f38d70b1108b030b20ebf3,3.543766,1.6768818
internetarchive__openlibrary-910b08570210509f3bcfebf35c093a48243fe754,3.5681155,1.7651397
internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076,-0.34933922,0.6702916
internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92,-2.1158807,0.75698525
internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2,3.8300347,1.5588607
internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c,-0.7157547,0.6516634
internetarchive__openlibrary-9cd47f4dc21e273320d9e30d889c864f8cb20ccf,3.791234,1.409261
internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c,2.049225,1.0373447
internetarchive__openlibrary-a7b7dc5735a1b3a9824376b1b469b556dd413981,-1.568197,0.634223
internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19,0.51585585,0.73450005
internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe,-2.8070843,0.87614965
internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c,-1.1989384,0.6427769
internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f,3.6201704,1.5935442
internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed,-0.7333595,0.66297597
internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401,3.7460256,1.6270121
internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92,-1.052955,0.6654645
internetarchive__openlibrary-c05ccf2cd8baa81609434e0e35c4a63bc0da5a25,0.63523364,0.70628273
internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28,-1.165179,0.6055364
internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4,-1.1669809,0.60860556
internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a,-1.2146808,0.66785693
internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c,3.749339,1.5443541
internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4,0.5383966,0.7331313
internetarchive__openlibrary-d40ec88713dc95ea791b252f92d2f7b75e107440,3.6638942,1.6747289
internetarchive__openlibrary-d8162c226a9d576f094dc1830c4c1ffd0be2dd17,-1.1783751,0.6638691
internetarchive__openlibrary-dbbd9d539c6d4fd45d5be9662aa19b6d664b5137,3.5551336,1.7372868
internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996,-3.6865845,1.0621507
internetarchive__openlibrary-e010b2a13697de70170033902ba2e27a1e1acbe9,-2.7435205,0.83165956
internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39,3.7216558,1.6116939
internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64,-0.78036547,0.65184027
internetarchive__openlibrary-e8084193a895d8ee81200f49093389a3887479ce,-0.26499242,0.6474072
internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3,-0.31448627,0.6041802
internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add,2.0387816,1.0392883
internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d,-0.4053334,0.63862175
internetarchive__openlibrary-f8cc11d9c1575fdba5ac66aee0befca970da8d64,3.6900876,1.7978497
internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4,-1.6257198,0.60667914
internetarchive__openlibrary-fdbc0d8f418333c7e575c40b661b582c301ef7ac,0.0913257,0.7322472
navidrome__navidrome-0130c6dc13438b48cf0fdfab08a89e357b5517c9,1.9924437,0.9660595
navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db,3.685608,1.6364952
navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,-0.3351791,0.63830715
navidrome__navidrome-0a650de357babdcc8ce910fe37fee84acf4ed2fe,-0.45170045,0.67635375
navidrome__navidrome-10108c63c9b5bdf2966ffb3239bbfd89683e37b7,1.1556249,0.7875124
navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d,1.1373036,0.8740986
navidrome__navidrome-23bebe4e06124becf1000e88472ae71a6ca7de4c,0.5005296,0.66807693
navidrome__navidrome-27875ba2dd1673ddf8affca526b0664c12c3b98b,3.8611026,1.6572978
navidrome__navidrome-28389fb05e1523564dfc61fa43ed8eb8a10f938c,3.7035558,1.6543719
navidrome__navidrome-29b7b740ce469201af0a0510f3024adc93ef4c8e,-3.5891008,1.0157537
navidrome__navidrome-29bc17acd71596ae92131aca728716baf5af9906,-1.2505056,0.7209282
navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,0.040255763,0.6921451
navidrome__navidrome-3853c3318f67b41a9e4cb768618315ff77846fdb,3.8197114,1.5485663
navidrome__navidrome-3972616585e82305eaf26aa25697b3f5f3082288,3.8460033,1.5722947
navidrome__navidrome-3977ef6e0f287f598b6e4009876239d6f13b686d,-1.5369246,0.69346714
navidrome__navidrome-3982ba725883e71d4e3e618c61d5140eeb8d850a,3.757955,1.6067995
navidrome__navidrome-3bc9e75b2843f91f6a1e9b604e321c2bd4fd442a,-2.7556646,0.8393498
navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9,-0.39164332,0.67561895
navidrome__navidrome-5001518260732e36d9a42fb8d4c054b28afab310,0.5900271,0.67120725
navidrome__navidrome-55730514ea59d5f1d0b8e3f8745569c29bdbf7b4,3.652289,1.6864254
navidrome__navidrome-55bff343cdaad1f04496f724eda4b55d422d7f17,3.8343525,1.6302407
navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,0.5225414,0.74732155
navidrome__navidrome-5e549255201e622c911621a7b770477b1f5a89be,0.91165614,0.9392307
navidrome__navidrome-669c8f4c49a7ef51ac9a53c725097943f67219eb,-2.2065487,0.8043688
navidrome__navidrome-66b74c81f115c78cb69910b0472eeb376750efc4,0.5843257,0.8052141
navidrome__navidrome-677d9947f302c9f7bba8c08c788c3dc99f235f39,-0.31240338,0.59813964
navidrome__navidrome-69e0a266f48bae24a11312e9efbe495a337e4c84,3.6972263,1.6276861
navidrome__navidrome-6b3b4d83ffcf273b01985709c8bc5df12bbb8286,3.671926,1.6324767
navidrome__navidrome-6bd4c0f6bfa653e9b8b27cfdc2955762d371d6e9,3.756842,1.5723829
navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,1.8790833,1.113634
navidrome__navidrome-7073d18b54da7e53274d11c9e2baef1242e8769e,3.8405428,1.571736
navidrome__navidrome-812dc2090f20ac4f8ac271b6ed95be5889d1a3ca,1.1883283,0.7562734
navidrome__navidrome-8383527aaba1ae8fa9765e995a71a86c129ef626,0.004996434,0.616948
navidrome__navidrome-874b17b8f614056df0ef021b5d4f977341084185,3.9584959,1.5692576
navidrome__navidrome-87d4db7638b37eeb754b217440ab7a372f669205,1.9196221,0.9994551
navidrome__navidrome-89b12b34bea5687c70e4de2109fd1e7330bb2ba2,3.8142838,1.6833327
navidrome__navidrome-8d56ec898e776e7e53e352cb9b25677975787ffc,3.842854,1.59784
navidrome__navidrome-8e640bb8580affb7e0ea6225c0bbe240186b6b08,-1.19681,0.694253
navidrome__navidrome-97434c1789a6444b30aae5ff5aa124a96a88f504,3.7211232,1.630916
navidrome__navidrome-9c3b4561652a15846993d477003e111f0df0c585,3.8136413,1.529668
navidrome__navidrome-b3980532237e57ab15b2b93c49d5cd5b2d050013,3.8714373,1.6790812
navidrome__navidrome-b65e76293a917ee2dfc5d4b373b1c62e054d0dca,3.6741645,1.6565694
navidrome__navidrome-bf2bcb12799b21069f137749e0c331f761d1f693,-0.8379592,0.6255137
navidrome__navidrome-c90468b895f6171e33e937ff20dc915c995274f0,3.7210522,1.8264655
navidrome__navidrome-d0dceae0943b8df16e579c2d9437e11760a0626a,3.7559173,1.6294538
navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a,3.8206375,1.5587194
navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,2.0875256,0.9288579
navidrome__navidrome-d613b1930688422122796b43acb3caf2538c8fd1,-2.7332966,0.8123152
navidrome__navidrome-d8e794317f788198227e10fb667e10496b3eb99a,3.8062718,1.6170354
navidrome__navidrome-de90152a7173039677ac808f5bfb1e644d761336,-1.6378971,0.7121072
navidrome__navidrome-dfa453cc4ab772928686838dc73d0130740f054e,3.690782,1.680083
navidrome__navidrome-e12a14a87d392ac70ee4cc8079e3c3e0103dbcb2,1.8288883,1.0049442
navidrome__navidrome-ee21f3957e0de91624427e93c62b8ee390de72e3,-0.43962958,0.69472015
navidrome__navidrome-eebfbc5381a1e506ff17b5f1371d1ad83d5fd642,3.7328231,1.759819
navidrome__navidrome-f78257235ec3429ef42af6687738cd327ec77ce8,3.7867904,1.63415
navidrome__navidrome-f7d4fcdcc1a59d1b4f835519efb402897757e371,-0.7398815,0.6027054
navidrome__navidrome-fa85e2a7816a6fe3829a4c0d8e893e982b0985da,3.8670454,1.664194
protonmail__webclients-01b519cd49e6a24d9a05d2eb97f54e420740072e,-0.7101641,0.6436554
protonmail__webclients-01ea5214d11e0df8b7170d91bafd34f23cb0f2b1,3.81796,1.5183879
