,b,b_std
element-hq__element-web-aeabf3b18896ac1eb7ae9757e66ce886120f8309,3.6887054,1.4881325
element-hq__element-web-aec454dd6feeb93000380523cbb0b3681c0275fd,3.6165617,1.648595
element-hq__element-web-b007ea81b2ccd001b00f332bee65070aa7fc00f9,3.7851117,1.6421447
element-hq__element-web-b7fea97bb68c6628a644580076f840109132f074,0.04970699,0.61527544
element-hq__element-web-ca58617cee8aa91c93553449bfdf9b3465a5119b,2.0300167,1.0963079
element-hq__element-web-ca8b1b04effb4fec0e1dd3de8e3198eeb364d50e,-1.1810979,0.6358084
element-hq__element-web-ce554276db97b9969073369fefa4950ca8e54f84,0.09575436,0.62611914
element-hq__element-web-cf3c899dd1f221aa1a1f4c5a80dffc05b9c21c85,3.7980123,1.6197181
element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168,1.1784552,0.8328195
element-hq__element-web-d405160080bbe804f7e9294067d004a7d4dad9d6,1.0516648,0.75348556
element-hq__element-web-dae13ac8522fc6d41e64d1ac6e3174486fdcce0c,0.981033,0.7987968
element-hq__element-web-e15ef9f3de36df7f318c083e485f44e1de8aad17,3.7727842,1.6905693
element-hq__element-web-ecfd1736e5dd9808e87911fc264e6c816653e1a9,3.7774928,1.6577795
element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f,-1.074156,0.6825764
element-hq__element-web-f0359a5c180b8fec4329c77adcf967c8d3b7b787,0.053475685,0.69788885
element-hq__element-web-f14374a51c153f64f313243f2df6ea4971db4e15,0.48263344,0.7289544
element-hq__element-web-f3534b42df3dcfe36dc48bddbf14034085af6d30,0.58059365,0.7361518
element-hq__element-web-f63160f38459fb552d00fcc60d4064977a9095a6,1.9787645,0.9636635
element-hq__element-web-fe14847bb9bb07cab1b9c6c54335ff22ca5e516a,3.7901204,1.6054778
extract-elf,-0.66335344,0.2978446
extract-moves-from-video,5.0826063,0.5699538
feal-differential-cryptanalysis,1.2320715,0.26265502
feal-linear-cryptanalysis,1.8447474,0.28114575
filter-js-from-html,6.0788665,0.8390884
financial-document-processor,1.908682,0.26497936
fix-code-vulnerability,-0.62520444,0.34086218
fix-git,-3.6491117,0.7280477
fix-ocaml-gc,-0.4483576,0.3171563
flipt-io__flipt-02e21636c58e86c51119b63e0fb5ca7b813b07b1,3.6831913,1.7077949
flipt-io__flipt-05d7234fa582df632f70a7cd10194d61bd7043b9,3.771226,1.4390689
flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944,-1.3259907,0.6340874
flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,3.863825,1.5971308
flipt-io__flipt-15b76cada1ef29cfa56b0fba36754be36243dded,-1.2382121,0.6129457
flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,3.6903684,1.6563662
flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d,-1.1965178,0.6402275
flipt-io__flipt-21a935ad7886cc50c46852be21b37f363a926af0,0.027282685,0.68085194
flipt-io__flipt-292fdaca9be39e6a921aaa8874c011d0fdd3e874,3.8385277,1.5359063
flipt-io__flipt-29d3f9db40c83434d0e3cc082af8baec64c391a9,-0.818501,0.64501315
flipt-io__flipt-2ca5dfb3513e4e786d2b037075617cccc286d5c3,3.7034154,1.4824722
flipt-io__flipt-2ce8a0331e8a8f63f2c1b555db8277ffe5aa2e63,3.8226874,1.5029284
flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a,-1.110597,0.672047
flipt-io__flipt-36e62baffae2132f78f9d34dc300a9baa2d7ae0e,3.613875,1.5589836
flipt-io__flipt-381b90f718435c4694380b5fcd0d5cf8e3b5a25a,3.8898904,1.6848634
flipt-io__flipt-3b2c25ee8a3ac247c3fad13ad8d64ace34ec8ee7,1.0771812,0.8351034
flipt-io__flipt-3d5a345f94c2adc8a0eaa102c189c08ad4c0f8e8,3.7556233,1.8295952
flipt-io__flipt-3ef34d1fff012140ba86ab3cafec8f9934b492be,0.54381096,0.7070964
flipt-io__flipt-40007b9d97e3862bcef8c20ae6c87b22ea0627f0,3.6643717,1.5621994
flipt-io__flipt-406f9396ad65696d58865b3a6283109cd4eaf40e,3.7897027,1.5910609
flipt-io__flipt-492cc0b158200089dceede3b1aba0ed28df3fb1d,3.767327,1.7014989
flipt-io__flipt-507170da0f7f4da330f6732bffdf11c4df7fc192,0.5643526,0.6733654
flipt-io__flipt-518ec324b66a07fdd95464a5e9ca5fe7681ad8f9,3.7691057,1.6720408
flipt-io__flipt-524f277313606f8cd29b299617d6565c01642e15,3.7566216,1.7560375
flipt-io__flipt-56a620b8fc9ef7a0819b47709aa541cdfdbba00b,3.67594,1.896842
flipt-io__flipt-5aef5a14890aa145c22d864a834694bae3a6f112,-0.34513497,0.6497919
flipt-io__flipt-5af0757e96dec4962a076376d1bedc79de0d4249,3.6662698,1.5683966
flipt-io__flipt-5c7037ececb0bead0a8eb56054e224bcd7ac5922,3.692493,1.7170241
flipt-io__flipt-5ffba3406a7993d97ced4cc13658bee66150fcca,-2.8921213,0.82863325
flipt-io__flipt-65581fef4aa807540cb933753d085feb0d7e736f,3.7581444,1.8488379
flipt-io__flipt-690672523398c2b6f6e4562f0bf9868664ab894f,3.7435904,1.5749205
flipt-io__flipt-6fd0f9e2587f14ac1fdd1c229f0bcae0468c8daa,3.768173,1.7728664
flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,-0.3551885,0.6290786
flipt-io__flipt-7161f7b876773a911afdd804b281e52681cb7321,-0.72151196,0.64576286
flipt-io__flipt-72d06db14d58692bfb4d07b1aa745a37b35956f3,1.0691254,0.8241322
flipt-io__flipt-756f00f79ba8abf9fe53f3c6c818123b42eb7355,3.6798904,1.6124573
flipt-io__flipt-84806a178447e766380cc66b14dee9c6eeb534f4,3.8561404,1.6515341
flipt-io__flipt-86906cbfc3a5d3629a583f98e6301142f5f14bdb,3.8046834,1.6541322
flipt-io__flipt-8bd3604dc54b681f1f0f7dd52cbc70b3024184b6,2.0300252,1.1055882
flipt-io__flipt-967855b429f749c28c112b8cb1b15bc79157f973,1.9870429,1.0112948
flipt-io__flipt-96820c3ad10b0b2305e8877b6b303f7fafdf815f,3.8771734,1.6490813
flipt-io__flipt-9d25c18b79bc7829a6fb08ec9e8793d5d17e2868,3.755075,1.7120495
flipt-io__flipt-9f8127f225a86245fa35dca4885c2daef824ee55,3.7426703,1.8458476
flipt-io__flipt-a0cbc0cb65ae601270bdbe3f5313e2dfd49c80e4,3.7623243,1.7788461
flipt-io__flipt-a42d38a1bb1df267c53d9d4a706cf34825ae3da9,3.7266974,1.751627
flipt-io__flipt-abaa5953795afb9c621605bb18cb32ac48b4508c,0.034596235,0.67002803
flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,-2.141594,0.77456427
flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce,3.865796,1.7350718
flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5,-1.1337186,0.7151753
flipt-io__flipt-b22f5f02e40b225b6b93fff472914973422e97c6,0.05955218,0.718179
flipt-io__flipt-b2393f07d893024ab1e47ea2081e0289e1f9d56f,0.1356531,0.63099355
flipt-io__flipt-b2cd6a6dd73ca91b519015fd5924fde8d17f3f06,3.7982764,1.6493847
flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c,3.8708303,1.5642256
flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8,1.9185616,1.0449171
flipt-io__flipt-b4bb5e13006a729bc0eed8fe6ea18cff54acdacb,-0.34476507,0.6559179
flipt-io__flipt-b68b8960b8a08540d5198d78c665a7eb0bea4008,1.0528151,0.7445417
flipt-io__flipt-b6cef5cdc0daff3ee99e5974ed60a1dc6b4b0d67,1.9972595,0.9651811
flipt-io__flipt-c12967bc73fdf02054cf3ef8498c05e25f0a18c0,-1.5682538,0.704498
flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289,0.5279062,0.6847638
flipt-io__flipt-c1728053367c753688f114ec26e703c8fdeda125,3.8288348,1.5987588
flipt-io__flipt-c188284ff0c094a4ee281afebebd849555ebee59,3.6762617,1.4992796
flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa,3.6634333,1.5622414
flipt-io__flipt-c6a7b1fd933e763b1675281b30077e161fa115a1,3.7685182,1.6691557
flipt-io__flipt-c8d71ad7ea98d97546f01cce4ccb451dbcf37d3b,3.821596,1.655706
flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1,3.7640033,1.8605539
flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,3.74858,1.4052562
flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,-0.26325417,0.5982318
flipt-io__flipt-d966559200183b713cdf3ea5007a7e0ba86a5afb,-0.7463375,0.6490611
flipt-io__flipt-dae029cba7cdb98dfb1a6b416c00d324241e6063,1.1347162,0.7807916
flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,-0.7370891,0.6235661
flipt-io__flipt-dbe263961b187e1c5d7fe34c65b000985a2da5a0,-0.43388024,0.6505969
flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,3.7951515,1.653917
flipt-io__flipt-e42da21a07a5ae35835ec54f74004ebd58713874,0.49957436,0.72559655
flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,3.752223,1.6559569
flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,3.8190877,1.4305508
flipt-io__flipt-e5fe37c379e1eec2dd3492c5737c0be761050b26,-0.38623807,0.7087827
flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,0.08017291,0.6947033
flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80,3.742421,1.7019349
flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,3.6952715,1.6558433
flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,3.6930814,1.8035945
flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,3.7751443,1.5246245
flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,3.8249469,1.656265
flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,3.7154193,1.5409843
flipt-io__flipt-f743945d599b178293e89e784b3b2374b1026430,0.48582312,0.7075612
flipt-io__flipt-f808b4dd6e36b9dc8b011eb26b196f4e2cc64c41,3.5400367,1.8431449
future-architect__vuls-01441351c3407abfc21c48a38e28828e1b504e0c,1.1645843,0.7570743
future-architect__vuls-030b2e03525d68d74cb749959aac2d7f3fc0effa,3.6045554,1.6480702
future-architect__vuls-0ec945d0510cdebf92cdd8999f94610772689f14,3.6990335,1.5143563
future-architect__vuls-139f3a81b66c47e6d8f70ce6c4afe7a9196a6ea8,0.5168567,0.7393766
future-architect__vuls-17ae386d1e185ba742eea4668ca77642e22b54c4,0.08312239,0.67940325
future-architect__vuls-1832b4ee3a20177ad313d806983127cb6e53f5cf,3.7502491,1.6306168
future-architect__vuls-2923cbc645fbc7a37d50398eb2ab8febda8c3264,0.55515796,0.75471336
future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010,1.0937191,0.7639576
future-architect__vuls-36456cb151894964ba1683ce7da5c35ada789970,-2.0826588,0.7957531
future-architect__vuls-3c1489e588dacea455ccf4c352a3b1006902e2d4,3.758739,1.569583
future-architect__vuls-3f8de0268376e1f0fa6d9d61abb0d9d3d580ea7d,3.7571642,1.6973612
future-architect__vuls-407407d306e9431d6aa0ab566baa6e44e5ba2904,1.8601022,0.9844461
future-architect__vuls-436341a4a522dc83eb8bddd1164b764c8dd6bc45,0.50155914,0.7087097
future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011,0.47827175,0.71468145
future-architect__vuls-4a72295de7b91faa59d90a5bee91535bbe76755d,1.1033058,0.7578013
future-architect__vuls-4b680b996061044e93ef5977a081661665d3360a,1.1724502,0.78778845
future-architect__vuls-4c04acbd9ea5b073efe999e33381fa9f399d6f27,3.5034902,1.6209456
future-architect__vuls-50580f6e98eeb36f53f27222f7f4fdfea0b21e8d,1.9681922,1.1520197
future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25,0.5454999,0.71743476
future-architect__vuls-5af1a227339e46c7abf3f2815e4c636a0c01098e,3.6351893,1.6554294
future-architect__vuls-61c39637f2f3809e1b5dad05f0c57c799dce1587,3.646665,1.8587345
future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc,-0.3481694,0.63859534
future-architect__vuls-6eff6a9329a65cc412e79b8f82444dfa3d0f0b5a,3.6002371,1.7556924
future-architect__vuls-73f0adad95c4d227e2ccfa876c85cc95dd065e13,-0.8168778,0.6130742
future-architect__vuls-78b52d6a7f480bd610b692de9bf0c86f57332f23,3.6769545,1.5884339
future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,3.637313,1.6889082
future-architect__vuls-7eb77f5b5127c847481bcf600b4dca2b7a85cf3e,0.5107835,0.69659317
future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a,3.6414301,1.6586791
future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,0.07527421,0.6582563
future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc,3.7869663,1.5151232
future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d,3.9109893,1.7775912
future-architect__vuls-8d5ea98e50cf616847f4e5a2df300395d1f719e9,1.999722,1.0297827
future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,1.1494594,0.7295878
future-architect__vuls-9a32a94806b54141b7ff12503c48da680ebcf199,-1.6802949,0.7154469
future-architect__vuls-9aa0d87a21bede91c2b45c32187456bb69455e92,-0.74057126,0.64851356
future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af,0.064353764,0.7082015
future-architect__vuls-aaea15e516ece43978cf98e09e52080478b1d39f,0.44083026,0.7164572
future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee,1.9085441,0.9058796
future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d,3.7652564,1.5880914
future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,-1.5779277,0.7164217
future-architect__vuls-be7b9114cc9545e68fb0ee7bc63d7ec53d1a00ad,-1.0952833,0.61276853
future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a,3.6393712,1.64594
future-architect__vuls-c11ba27509f733d7d280bdf661cbbe2e7a99df4c,1.0692407,0.7857888
future-architect__vuls-ca3f6b1dbf2cd24d1537bfda43e788443ce03a0c,3.816294,1.4720012
future-architect__vuls-cc63a0eccfdd318e67c0a6edeffc7bf09b6025c0,-0.33110526,0.6524262
future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,3.653962,1.6460901
future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea,-1.7503041,0.6640374
future-architect__vuls-dc496468b9e9fb73371f9606cdcdb0f8e12e70ca,-2.1326225,0.7857605
future-architect__vuls-e049df50fa1eecdccc5348e27845b5c783ed7c76,0.08402232,0.6919017
future-architect__vuls-e1df74cbc1a1d1889428b3333a3b2405c4651993,-3.6283967,0.97959274
future-architect__vuls-e1fab805afcfc92a2a615371d0ec1e667503c254,3.7622142,1.5909803
future-architect__vuls-e3c27e1817d68248043bd09d63cc31f3344a6f2c,1.8074169,1.0274419
future-architect__vuls-e4728e388120b311c4ed469e4f942e0347a2689b,0.52823806,0.73939174
future-architect__vuls-e52fa8d6ed1d23e36f2a86e5d3efe9aa057a1b0d,-2.1393707,0.7103008
future-architect__vuls-e6c0da61324a0c04026ffd1c031436ee2be9503a,3.5711672,1.6274384
future-architect__vuls-edb324c3d9ec3b107bf947f00e38af99d05b3e16,0.6229722,0.66760856
future-architect__vuls-ef2be3d6ea4c0a13674aaab08b182eca4e2b9a17,3.7558393,1.648775
future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,-0.79782736,0.66638595
future-architect__vuls-f6509a537660ea2bce0e57958db762edd3a36702,1.0040599,0.88920903
future-architect__vuls-f6cc8c263dc00329786fa516049c60d4779c4a07,1.0745119,0.83396834
future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,3.7298815,1.6647053
future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042,0.10807584,0.6708616
gcode-to-text,4.3174863,0.4411196
git-leak-recovery,-2.7605925,0.5930595
git-multibranch,-2.1184933,0.4261278
gpt2-codegolf,6.0081143,0.88873804
gravitational__teleport-005dcb16bacc6a5d5890c4cd302ccfd4298e275d,3.6268184,1.7543024
gravitational__teleport-007235446f85b1cbaef92664c3b3867517250f21,3.813604,1.6588775
gravitational__teleport-02d1efb8560a1aa1c72cfb1c08edd8b84a9511b4,1.072446,0.7536462
gravitational__teleport-0415e422f12454db0c22316cf3eaa5088d6b6322,1.2049078,0.7642617
gravitational__teleport-0ac7334939981cf85b9591ac295c3816954e287e,3.8232005,1.6957461
gravitational__teleport-0cb341c926713bdfcbb490c69659a9b101df99eb,1.9750967,0.908956
gravitational__teleport-0ecf31de0e98b272a6a2610abe1bbedd379a38a3,0.053654153,0.66845185
gravitational__teleport-10123c046e21e1826098e485a4c2212865a49d9f,1.9371989,0.99225765
gravitational__teleport-1316e6728a3ee2fc124e2ea0cc6a02044c87a144,3.769689,1.6244618
gravitational__teleport-1330415d33a27594c948a36d9d7701f496229e9f,3.8041437,1.8455169
gravitational__teleport-1a77b7945a022ab86858029d30ac7ad0d5239d00,0.5127324,0.799014
gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc,0.03268567,0.739105
gravitational__teleport-24cafecd8721891092210afc55f6413ab46ca211,0.10437678,0.6032043
gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348,0.62172943,0.6637257
gravitational__teleport-2b15263e49da5625922581569834eec4838a9257,3.63115,1.7383565
gravitational__teleport-2bb3bbbd8aff1164a2353381cb79e1dc93b90d28,3.6756773,1.8449742
gravitational__teleport-2be514d3c33b0ae9188e11ac9975485c853d98bb,0.108853936,0.68076617
gravitational__teleport-326fd1d7be87b03998dbc53bc706fdef90f5065c,1.9220821,1.139767
gravitational__teleport-32bcd71591c234f0d8b091ec01f1f5cbfdc0f13c,-0.25318795,0.5926089
gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,1.0952052,0.71793073
gravitational__teleport-37c3724d0d6637e959e39408ee351565d73afe71,-0.654835,0.6727935
gravitational__teleport-3a5c1e26394df2cb4fb3f01147fb9979662972c5,-1.1344104,0.6415283
gravitational__teleport-3fa6904377c006497169945428e8197158667910,3.8162143,1.538515
gravitational__teleport-3ff19cf7c41f396ae468797d3aeb61515517edc9,-0.34418485,0.58309567
gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f,0.53907955,0.73219526
gravitational__teleport-46a13210519461c7cec8d643bfbe750265775b41,0.5806047,0.6920536
gravitational__teleport-46aa81b1ce96ebb4ebed2ae53fd78cd44a05da6c,3.565217,1.770712
gravitational__teleport-47530e1fd8bfb84ec096ebcbbc29990f30829655,3.699189,1.7606914
gravitational__teleport-4d0117b50dc8cdb91c94b537a4844776b224cd3d,3.79187,1.5926679
gravitational__teleport-4e1c39639edf1ab494dd7562844c8b277b5cfa18,3.703221,1.5978314
gravitational__teleport-4f771403dc4177dc26ee0370f7332f3fe54bee0f,2.0231652,1.0497817
gravitational__teleport-53814a2d600ccd74c1e9810a567563432b98386e,0.4380515,0.7044452
gravitational__teleport-59d39dee5a8a66e5b8a18a9085a199d369b1fba8,1.2315176,0.69400007
gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c,3.733461,1.4508196
gravitational__teleport-629dc432eb191ca479588a8c49205debb83e80e2,1.9074979,0.9526752
gravitational__teleport-645afa051b65d137654fd0d2d878a700152b305a,0.059678193,0.6662371
gravitational__teleport-65438e6e44b6ce51458d09b7bb028a2797cfb0ea,1.0116673,0.7483177
gravitational__teleport-6a14edcf1ff010172fdbac622d0a474ed6af46de,1.9050045,1.0201628
gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460,3.6195893,1.7457216
gravitational__teleport-73cc189b0e9636d418c4470ecce0d9af5dae2f02,-0.3695622,0.62680423
gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3,3.705225,1.6204635
gravitational__teleport-7744f72c6eb631791434b648ba41083b5f6d2278,3.8380597,1.626002
gravitational__teleport-78b0d8c72637df1129fb6ff84fc49ef4b5ab1288,3.7428133,1.6586132
gravitational__teleport-82185f232ae8974258397e121b3bc2ed0c3729ed,3.8361912,1.5645403
gravitational__teleport-8302d467d160f869b77184e262adbe2fbc95d9ba,3.6957183,1.8326018
gravitational__teleport-87a593518b6ce94624f6c28516ce38cc30cbea5a,3.717993,1.6253003
gravitational__teleport-89f0432ad5dc70f1f6a30ec3a8363d548371a718,3.8678417,1.5356917
gravitational__teleport-96019ce0be7a2c8e36363f359eb7c943b41dde70,1.9451174,0.9355044
gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,2.002615,0.98654467
gravitational__teleport-ac2fb2f9b4fd1896b554d3011df23d3d71295779,-0.81454027,0.6187934
gravitational__teleport-ad41b3c15414b28a6cec8c25424a19bfa7abd0e9,0.50073427,0.7247536
gravitational__teleport-af5e2517de7d18406b614e413aca61c319312171,1.8481543,1.0905665
gravitational__teleport-b1bcd8b90c474a35bb11cc3ef4cc8941e1f8eab2,-0.057410896,0.73507434
gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277,3.9585228,1.72605
gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6,3.7480252,1.5788136
gravitational__teleport-b8fbb2d1e90ffcde88ed5fe9920015c1be075788,3.7558155,1.3723917
gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504,3.925799,1.5146552
gravitational__teleport-baeb2697c4e4870c9850ff0cd5c7a2d08e1401c9,1.9342879,0.9720141
gravitational__teleport-bb562408da4adeae16e025be65e170959d1ec492,3.8671496,1.6787132
gravitational__teleport-bb69574e02bd62e5ccd3cebb25e1c992641afb2a,1.1490395,0.8271602
gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,0.5038704,0.6461591
gravitational__teleport-c335534e02de143508ebebc7341021d7f8656e8f,2.0290117,0.91110146
gravitational__teleport-c782838c3a174fdff80cafd8cd3b1aa4dae8beb2,3.7285235,1.6380848
gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26,0.084745385,0.7248172
gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a,3.8158467,1.7572694
gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc,3.6209784,1.6470083
gravitational__teleport-db89206db6c2969266e664c7c0fb51b70e958b64,3.7587342,1.6967661
gravitational__teleport-dd3977957a67bedaf604ad6ca255ba8c7b6704e9,3.7001686,1.8570054
gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540,3.7965016,1.6524855
gravitational__teleport-e6895d8934f6e484341034869901145fbc025e72,-0.75962913,0.6084107
gravitational__teleport-e6d86299a855687b21970504fbf06f52a8f80c74,0.5404222,0.8035662
gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186,3.7651918,1.5052625
gravitational__teleport-eefac60a350930e5f295f94a2d55b94c1988c04e,1.9627049,0.99602664
gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12,3.8490953,1.4670129
gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf,3.798109,1.7732726
gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4,3.7854238,1.7046603
headless-terminal,-1.5438882,0.36433896
hf-model-inference,-1.5511848,0.4096781
install-windows-3.11,4.7859254,0.5256174
internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478,-3.5901163,0.9609878
internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273,1.866748,0.9668515
internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5,3.706569,1.5865835
internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca,1.1942363,0.7361077
internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce,3.786124,1.6680293
internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce,-2.119539,0.8256392
internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026,1.1175725,0.8977329
internetarchive__openlibrary-111347e9583372e8ef91c82e0612ea437ae3a9c9,2.0337427,1.0202419
internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173,3.7011974,1.6584635
internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890,-1.1836711,0.65094674
internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1,-0.7656216,0.65802616
internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784,0.14956392,0.667901
internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8,0.0744821,0.69340116
internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd,0.116784446,0.62045974
internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0,-2.1271238,0.75208914
internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c,-0.27826726,0.6251994
internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556,1.0960901,0.9049738
internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a,3.7123885,1.5697296
internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2,3.6529596,1.6665435
internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1,-1.1339769,0.65641224
internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb,-2.2537398,0.7065046
internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9,-3.617701,1.020333
internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf,1.9431922,1.002723
internetarchive__openlibrary-427f1f4eddfc54735ca451779d4f95bf683d1b0e,-0.40414852,0.6649549
internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1,-0.7301955,0.6574377
internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501,0.04258612,0.6431395
internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde,-2.6725662,0.8591214
internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea,3.8961294,1.4719125
internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070,-0.7262598,0.6257308
internetarchive__openlibrary-53d376b148897466bb86d5accb51912bbbe9a8ed,2.027984,0.97457427
internetarchive__openlibrary-53e02a22972e9253aeded0e1981e6845e1e521fe,1.1217993,0.83870447
internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262,-0.3330007,0.64272857
internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341,0.41274613,0.70211893
internetarchive__openlibrary-5de7de19211e71b29b2f2ba3b1dff2fe065d660f,3.698528,1.5900323
internetarchive__openlibrary-5fb312632097be7e9ac6ab657964af115224d15d,3.7892926,1.6551322
internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03,-0.6049453,0.7047354
