,a,b,a_std,b_std
scikit-learn__scikit-learn-13124,0.9052872061729431,0.5005680322647095,0.21123102,0.2102394
scikit-learn__scikit-learn-13135,2.292346477508545,-0.951423168182373,0.24281913,0.12557833
scikit-learn__scikit-learn-13142,2.588446617126465,-0.7183465957641602,0.34910807,0.11108025
scikit-learn__scikit-learn-13328,1.7156400680541992,-1.6748449802398682,0.21366847,0.22121942
scikit-learn__scikit-learn-13439,1.9431735277175903,-1.9214640855789185,0.27702516,0.23684269
scikit-learn__scikit-learn-13496,2.2707343101501465,-1.2664916515350342,0.28381163,0.13884097
scikit-learn__scikit-learn-13779,1.4468679428100586,-1.465374231338501,0.21025336,0.25563705
scikit-learn__scikit-learn-14053,1.9192901849746704,-1.1004188060760498,0.26137745,0.1985792
scikit-learn__scikit-learn-14087,1.4749850034713745,0.4215874969959259,0.20824169,0.13618845
scikit-learn__scikit-learn-14141,1.8066184520721436,-2.2370212078094482,0.23647197,0.24558489
scikit-learn__scikit-learn-14496,1.956864595413208,-2.5023398399353027,0.24705195,0.30226806
scikit-learn__scikit-learn-14629,1.702919363975525,2.1744396686553955,0.2568235,0.20130166
scikit-learn__scikit-learn-14710,0.7897214293479919,-1.305474042892456,0.07559083,0.23966965
scikit-learn__scikit-learn-14894,2.019554853439331,-2.1181654930114746,0.40143096,0.24036817
scikit-learn__scikit-learn-14983,2.0135905742645264,0.8129640817642212,0.26153404,0.14140648
scikit-learn__scikit-learn-15100,1.9990500211715698,-1.8826550245285034,0.22827528,0.29401582
scikit-learn__scikit-learn-25102,0.5653951168060303,1.6145617961883545,0.098777056,0.3631118
scikit-learn__scikit-learn-25232,1.2395827770233154,-0.6596899628639221,0.19429532,0.17219315
scikit-learn__scikit-learn-25747,0.7220926880836487,3.4342949390411377,0.09083156,0.3751309
scikit-learn__scikit-learn-25931,1.8397061824798584,-0.5493720769882202,0.2501338,0.15184452
scikit-learn__scikit-learn-25973,2.0456111431121826,-0.3068355619907379,0.34006017,0.106796235
scikit-learn__scikit-learn-26194,1.044707179069519,4.112404823303223,0.14323033,0.52457714
scikit-learn__scikit-learn-26323,1.9110716581344604,-0.9658774137496948,0.32793865,0.16534486
scikit-learn__scikit-learn-9288,2.643301248550415,-0.6596431732177734,0.44582132,0.14284474
sphinx-doc__sphinx-10323,1.2487083673477173,0.7872045636177063,0.19759269,0.17933151
sphinx-doc__sphinx-10435,2.0134894847869873,3.188565731048584,0.28477645,0.32395944
sphinx-doc__sphinx-10449,2.0325918197631836,0.449885755777359,0.28208077,0.13148394
sphinx-doc__sphinx-10466,1.7387768030166626,-0.8377857208251953,0.21302064,0.1433778
sphinx-doc__sphinx-10614,1.2097499370574951,4.029506206512451,0.19329584,0.50940484
sphinx-doc__sphinx-10673,1.7357544898986816,0.05068574100732803,0.20927875,0.17998858
sphinx-doc__sphinx-11445,1.9587239027023315,0.6343613266944885,0.3040021,0.13865192
sphinx-doc__sphinx-11510,2.478891372680664,4.535172939300537,0.46256372,0.77787596
sphinx-doc__sphinx-7440,1.4512736797332764,-0.44718965888023376,0.21548,0.18872915
sphinx-doc__sphinx-7454,1.5350947380065918,0.6729493737220764,0.22849469,0.19199514
sphinx-doc__sphinx-7462,2.2655537128448486,4.400223731994629,0.4547058,0.91917425
sphinx-doc__sphinx-7590,2.169677495956421,3.5735843181610107,0.33883077,0.5442562
sphinx-doc__sphinx-7748,2.3930306434631348,4.202843189239502,0.39245638,0.99395996
sphinx-doc__sphinx-7757,2.697953462600708,0.39429211616516113,0.35040927,0.13508174
sphinx-doc__sphinx-7889,1.7148630619049072,-0.3974931538105011,0.2343652,0.14492708
sphinx-doc__sphinx-7910,2.140436887741089,0.010018995963037014,0.28822267,0.1400464
sphinx-doc__sphinx-7985,1.2874854803085327,3.4247853755950928,0.123918705,0.36595795
sphinx-doc__sphinx-8035,2.1940481662750244,0.11085115373134613,0.33597484,0.14234339
sphinx-doc__sphinx-8056,1.5246474742889404,2.0246002674102783,0.19701788,0.25209418
sphinx-doc__sphinx-8120,1.8481906652450562,-0.3252432942390442,0.3394243,0.123976246
sphinx-doc__sphinx-8265,2.3085572719573975,2.0206007957458496,0.3104262,0.16485563
sphinx-doc__sphinx-8269,1.348395586013794,-0.3925069570541382,0.19926178,0.14612466
sphinx-doc__sphinx-8459,2.3972129821777344,0.28790315985679626,0.304644,0.12923765
sphinx-doc__sphinx-8475,1.3086316585540771,-0.835502564907074,0.15866417,0.20229827
sphinx-doc__sphinx-8548,2.1756486892700195,2.290576219558716,0.32598808,0.2205681
sphinx-doc__sphinx-8551,2.250995397567749,0.962106466293335,0.33472243,0.11715781
sphinx-doc__sphinx-8593,2.8005404472351074,0.5993093848228455,0.4536998,0.11931349
sphinx-doc__sphinx-8595,0.48926207423210144,-1.7775605916976929,0.080286935,0.46920514
sphinx-doc__sphinx-8621,1.8684234619140625,0.9840514659881592,0.27970272,0.15586731
sphinx-doc__sphinx-8638,1.881874918937683,2.3578264713287354,0.3049564,0.1723412
sphinx-doc__sphinx-8721,1.4949504137039185,-1.5879405736923218,0.21154204,0.18890826
sphinx-doc__sphinx-9229,2.1276350021362305,3.6172800064086914,0.3608943,0.5068245
sphinx-doc__sphinx-9230,2.6551692485809326,0.9779222011566162,0.4203912,0.13020477
sphinx-doc__sphinx-9258,2.1517999172210693,1.122732162475586,0.30685726,0.15491952
sphinx-doc__sphinx-9281,2.2770018577575684,-0.198466956615448,0.30412054,0.13438863
sphinx-doc__sphinx-9320,1.8869612216949463,-1.3410881757736206,0.29537022,0.16045257
sphinx-doc__sphinx-9367,2.133331775665283,-1.3531161546707153,0.24759653,0.20173547
sphinx-doc__sphinx-9461,2.0764684677124023,4.287752151489258,0.4196345,0.7330971
sphinx-doc__sphinx-9591,1.1576815843582153,1.2148154973983765,0.15421112,0.21957374
sphinx-doc__sphinx-9602,2.208972930908203,2.3799993991851807,0.27924907,0.19664538
sphinx-doc__sphinx-9658,1.9481428861618042,1.0588237047195435,0.19434536,0.15112948
sphinx-doc__sphinx-9673,2.4504470825195312,0.14337241649627686,0.33634922,0.10843983
sphinx-doc__sphinx-9698,1.4950042963027954,-0.9898931384086609,0.21401903,0.19366252
sphinx-doc__sphinx-9711,1.0611724853515625,-1.2538152933120728,0.13581821,0.23458901
sympy__sympy-11618,2.267890214920044,-0.9336624145507812,0.3091182,0.1553527
sympy__sympy-12096,2.17622709274292,-1.6807856559753418,0.24492407,0.23242912
sympy__sympy-12419,3.0562572479248047,0.21848540008068085,0.35681576,0.103387214
sympy__sympy-12481,1.7303780317306519,-0.5055906772613525,0.20004217,0.10146907
sympy__sympy-12489,2.461256980895996,1.9442116022109985,0.35764435,0.14237939
sympy__sympy-13031,1.0407112836837769,1.4907968044281006,0.1293717,0.16265443
sympy__sympy-13091,2.5734856128692627,1.6655735969543457,0.44895798,0.14378284
sympy__sympy-13372,1.9920361042022705,-1.0325480699539185,0.26522008,0.14922953
sympy__sympy-13480,2.2915029525756836,-2.0034663677215576,0.30690792,0.24009334
sympy__sympy-13551,1.958621859550476,0.9257500767707825,0.23628092,0.15209411
sympy__sympy-13615,2.7666332721710205,0.9675015807151794,0.33770424,0.14045674
sympy__sympy-13647,2.376105785369873,-0.9959596395492554,0.30244184,0.11781989
sympy__sympy-13757,2.621687650680542,0.4994979500770569,0.2696449,0.12710412
sympy__sympy-13798,1.1542054414749146,3.3319976329803467,0.1797494,0.34403792
sympy__sympy-13852,2.1875393390655518,4.407495975494385,0.4228822,0.8071057
sympy__sympy-13877,0.5566594004631042,2.5116939544677734,0.085075006,0.39833373
sympy__sympy-13878,1.8552216291427612,0.4584575891494751,0.2532183,0.11604582
sympy__sympy-13974,0.7171362042427063,2.8173916339874268,0.09063502,0.34796336
sympy__sympy-14248,1.556470274925232,2.6699304580688477,0.2074168,0.22578043
sympy__sympy-14531,1.4495933055877686,-0.3232324719429016,0.20447358,0.13242033
sympy__sympy-14711,1.4671441316604614,-1.4312225580215454,0.22830054,0.18990734
sympy__sympy-14976,0.7323005199432373,0.5562768578529358,0.1601381,0.27064794
sympy__sympy-15017,1.0604299306869507,0.7800362706184387,0.1356908,0.15406992
sympy__sympy-15345,2.4056406021118164,0.4366202652454376,0.373879,0.11604781
sympy__sympy-15349,1.840367317199707,-0.6114148497581482,0.27447605,0.17017925
sympy__sympy-15599,1.7176588773727417,1.6337125301361084,0.23167089,0.15245524
sympy__sympy-15809,1.3774712085723877,-0.08798643201589584,0.1844139,0.1510652
sympy__sympy-15875,0.7675420641899109,0.4085195064544678,0.184606,0.2188816
sympy__sympy-15976,2.350827932357788,1.4654065370559692,0.30757025,0.15382029
sympy__sympy-16450,1.6539183855056763,-1.1119749546051025,0.15975618,0.18145663
sympy__sympy-16597,2.295851230621338,4.225277900695801,0.5416585,0.7777083
sympy__sympy-16766,1.5074492692947388,-2.059119939804077,0.22425462,0.22985768
sympy__sympy-16792,2.469452142715454,0.1302027702331543,0.33987775,0.08979184
sympy__sympy-16886,2.4524152278900146,-1.7058008909225464,0.24937996,0.18555087
sympy__sympy-17139,1.7690972089767456,-0.32427629828453064,0.23172583,0.14535406
sympy__sympy-17318,0.6777839064598083,3.9636123180389404,0.08624632,0.5902441
sympy__sympy-17630,2.0445427894592285,3.4961166381835938,0.3370386,0.3780778
sympy__sympy-17655,1.5590423345565796,-0.43931445479393005,0.24553537,0.14640608
sympy__sympy-18189,2.077418327331543,-0.5453181862831116,0.40076366,0.13248494
sympy__sympy-18199,2.0211665630340576,3.406900644302368,0.31480896,0.48462242
sympy__sympy-18211,1.6234298944473267,0.5288665294647217,0.20088539,0.15499668
sympy__sympy-18698,1.6711150407791138,1.422553300857544,0.2358914,0.1741529
sympy__sympy-18763,-0.13397471606731415,-1.2621854543685913,0.09991177,1.0869192
sympy__sympy-19040,1.770840048789978,1.820806622505188,0.23376356,0.18344092
sympy__sympy-19346,2.4433434009552,-0.978838324546814,0.31896558,0.101742834
sympy__sympy-19495,0.7784786820411682,0.23138727247714996,0.15224026,0.2470595
sympy__sympy-19637,1.991843819618225,-1.5266705751419067,0.33891892,0.23181711
sympy__sympy-19783,2.2385690212249756,0.45423275232315063,0.33409157,0.11205216
sympy__sympy-19954,2.4936845302581787,-0.8364705443382263,0.38888982,0.1081537
sympy__sympy-20154,1.799420714378357,-1.0517023801803589,0.22441633,0.20881742
sympy__sympy-20428,2.132174015045166,4.378844738006592,0.46095648,0.78083277
sympy__sympy-20438,2.2320916652679443,4.188482284545898,0.4576694,0.56811386
sympy__sympy-20590,2.372427463531494,0.42824631929397583,0.3151718,0.12325697
sympy__sympy-20801,2.2738277912139893,-0.24356290698051453,0.32130307,0.110723324
sympy__sympy-20916,1.4856455326080322,3.038977861404419,0.23104931,0.30185795
sympy__sympy-21379,0.9444870948791504,0.9339866638183594,0.19088015,0.30614224
sympy__sympy-21596,2.0516610145568848,3.4345908164978027,0.31101722,0.3966103
sympy__sympy-21612,1.4955179691314697,2.7863614559173584,0.18023494,0.3153705
sympy__sympy-21847,2.5669662952423096,-1.3802462816238403,0.31368417,0.18475202
sympy__sympy-21930,2.093928098678589,4.323568820953369,0.41443,0.6750307
sympy__sympy-22080,2.2797088623046875,3.184147357940674,0.3057055,0.33650342
sympy__sympy-22456,1.9382405281066895,-0.5326952934265137,0.2605859,0.16024262
sympy__sympy-22714,2.5753090381622314,-0.9161733388900757,0.25889444,0.12985061
sympy__sympy-22914,1.923410177230835,-1.5331982374191284,0.23474582,0.22472963
sympy__sympy-23262,1.8667378425598145,-0.24788710474967957,0.24334426,0.108235136
sympy__sympy-23413,2.275642156600952,1.9194821119308472,0.33612442,0.1602833
sympy__sympy-23534,2.1011931896209717,-0.9474402070045471,0.265182,0.15113404
sympy__sympy-23824,1.8944976329803467,-1.0632306337356567,0.28658494,0.1999265
sympy__sympy-23950,0.493369460105896,-0.9608775973320007,0.11802493,0.34113437
sympy__sympy-24066,2.02189040184021,-0.5900892019271851,0.2678411,0.14608952
sympy__sympy-24213,1.4953800439834595,-2.0875325202941895,0.23385097,0.3401594
sympy__sympy-24443,1.6444625854492188,-1.4198505878448486,0.23521644,0.1624349
sympy__sympy-24539,1.8273885250091553,-1.5691156387329102,0.35050318,0.23800541
sympy__sympy-24562,2.171828269958496,0.6547823548316956,0.29437968,0.13632235
sympy__sympy-24661,2.1820154190063477,-0.6968462467193604,0.24557444,0.10285157
