,a,b,a_std,b_std
scikit-learn__scikit-learn-13124,0.7761030793190002,0.32038256525993347,0.1556076,0.21564186
scikit-learn__scikit-learn-13135,2.205345392227173,-1.1194812059402466,0.33565876,0.14551693
scikit-learn__scikit-learn-13142,2.4379119873046875,-0.9502992630004883,0.3029085,0.117336825
scikit-learn__scikit-learn-13328,1.5620691776275635,-2.1823503971099854,0.20882958,0.32985568
scikit-learn__scikit-learn-13439,1.5722134113311768,-2.2587220668792725,0.17103346,0.28940326
scikit-learn__scikit-learn-13496,1.9933345317840576,-1.4542322158813477,0.31380048,0.16969241
scikit-learn__scikit-learn-13779,1.2831934690475464,-1.9058053493499756,0.19526102,0.21681099
scikit-learn__scikit-learn-14053,1.8101749420166016,-1.3144174814224243,0.272361,0.16675268
scikit-learn__scikit-learn-14087,1.3551493883132935,0.5971605777740479,0.20127018,0.19885254
scikit-learn__scikit-learn-14141,1.6321049928665161,-2.6369543075561523,0.25133327,0.32386777
scikit-learn__scikit-learn-14496,1.7007921934127808,-3.169665575027466,0.23108831,0.47431728
scikit-learn__scikit-learn-14629,1.5743478536605835,2.342846632003784,0.20767064,0.21157691
scikit-learn__scikit-learn-14710,0.708060622215271,-1.7719879150390625,0.085648015,0.31824878
scikit-learn__scikit-learn-14894,1.9305651187896729,-2.5889439582824707,0.31470835,0.23593694
scikit-learn__scikit-learn-14983,1.486421823501587,0.9174195528030396,0.18671298,0.15605818
scikit-learn__scikit-learn-15100,1.7249113321304321,-2.2860610485076904,0.2638319,0.3215441
scikit-learn__scikit-learn-25102,0.5944787859916687,2.1775240898132324,0.08469494,0.36531895
scikit-learn__scikit-learn-25232,1.2863304615020752,-0.901647686958313,0.22992907,0.16546756
scikit-learn__scikit-learn-25747,0.6381731629371643,3.225468158721924,0.08829342,0.57193696
scikit-learn__scikit-learn-25931,1.5738071203231812,-0.829792320728302,0.23063865,0.16073841
scikit-learn__scikit-learn-25973,1.7794294357299805,-0.5344050526618958,0.26283604,0.11588965
scikit-learn__scikit-learn-26194,0.929092526435852,4.2267022132873535,0.15225333,0.5549245
scikit-learn__scikit-learn-26323,1.6801079511642456,-1.2719827890396118,0.22194964,0.18968351
scikit-learn__scikit-learn-9288,2.193901777267456,-0.7499342560768127,0.3380774,0.14136039
sphinx-doc__sphinx-10323,1.0399304628372192,0.6574042439460754,0.16227105,0.23168273
sphinx-doc__sphinx-10435,1.81206214427948,3.325145721435547,0.25448045,0.31208935
sphinx-doc__sphinx-10449,1.6205360889434814,0.38697072863578796,0.2595237,0.1972554
sphinx-doc__sphinx-10466,1.5553252696990967,-0.8877094388008118,0.21719807,0.19536722
sphinx-doc__sphinx-10614,1.1168138980865479,4.524592876434326,0.18438837,0.6264158
sphinx-doc__sphinx-10673,1.4816415309906006,-0.04208672046661377,0.24424751,0.1830242
sphinx-doc__sphinx-11445,1.7284799814224243,0.6378202438354492,0.24716021,0.15553561
sphinx-doc__sphinx-11510,1.9588639736175537,4.766461372375488,0.3988464,0.27911726
sphinx-doc__sphinx-7440,1.23204505443573,-0.6488895416259766,0.12600313,0.15021147
sphinx-doc__sphinx-7454,1.4403005838394165,0.7650941014289856,0.21989664,0.14668651
sphinx-doc__sphinx-7462,1.8486517667770386,4.664525985717773,0.3786512,0.90372473
sphinx-doc__sphinx-7590,1.9091544151306152,3.790306806564331,0.40227327,0.6791925
sphinx-doc__sphinx-7748,2.0347859859466553,4.722381114959717,0.396864,0.7443235
sphinx-doc__sphinx-7757,2.322479248046875,0.28968581557273865,0.27973002,0.11835738
sphinx-doc__sphinx-7889,1.4668829441070557,-0.569738507270813,0.18867128,0.13611278
sphinx-doc__sphinx-7910,1.5897399187088013,-0.09771839529275894,0.3530261,0.17130354
sphinx-doc__sphinx-7985,1.2296257019042969,3.63778018951416,0.18202975,0.3672859
sphinx-doc__sphinx-8035,1.8458921909332275,0.0510256364941597,0.27375463,0.13576229
sphinx-doc__sphinx-8056,1.2333664894104004,2.394535779953003,0.1638459,0.17524853
sphinx-doc__sphinx-8120,1.6882221698760986,-0.5015408992767334,0.26404288,0.15356341
sphinx-doc__sphinx-8265,1.787798523902893,2.1508190631866455,0.28157327,0.15223995
sphinx-doc__sphinx-8269,1.2942270040512085,-0.652859091758728,0.16979891,0.19884804
sphinx-doc__sphinx-8459,2.211843252182007,0.04470930993556976,0.24304056,0.13015011
sphinx-doc__sphinx-8475,1.0873539447784424,-0.9970018267631531,0.1889854,0.24953677
sphinx-doc__sphinx-8548,1.8353354930877686,2.5754079818725586,0.29132777,0.2291292
sphinx-doc__sphinx-8551,2.222738265991211,0.9027274250984192,0.29974276,0.15180306
sphinx-doc__sphinx-8593,2.5015053749084473,0.40967634320259094,0.25564173,0.13824661
sphinx-doc__sphinx-8595,0.5770573616027832,-2.1645748615264893,0.096238695,0.33654526
sphinx-doc__sphinx-8621,1.6635375022888184,0.991715669631958,0.18883239,0.15890375
sphinx-doc__sphinx-8638,1.9197170734405518,2.8061366081237793,0.28203508,0.28133863
sphinx-doc__sphinx-8721,1.2353321313858032,-1.8357118368148804,0.16142064,0.2723237
sphinx-doc__sphinx-9229,2.0051519870758057,4.71647834777832,0.3959984,1.2768917
sphinx-doc__sphinx-9230,2.1351332664489746,0.9852926135063171,0.27683055,0.15671161
sphinx-doc__sphinx-9258,1.6156936883926392,1.268815279006958,0.23084679,0.14375283
sphinx-doc__sphinx-9281,2.176208972930908,-0.3467119038105011,0.27932915,0.14989747
sphinx-doc__sphinx-9320,1.940132975578308,-1.5934416055679321,0.23082703,0.18365662
sphinx-doc__sphinx-9367,1.7923861742019653,-1.6742768287658691,0.25660914,0.20155096
sphinx-doc__sphinx-9461,1.9198189973831177,4.86577844619751,0.29277542,0.94100404
sphinx-doc__sphinx-9591,1.1145817041397095,1.6936442852020264,0.19680953,0.2761665
sphinx-doc__sphinx-9602,1.9709327220916748,2.6614418029785156,0.33715373,0.25254184
sphinx-doc__sphinx-9658,1.9935213327407837,1.0474669933319092,0.2285543,0.16154847
sphinx-doc__sphinx-9673,2.28033447265625,0.1353348195552826,0.23750193,0.11859887
sphinx-doc__sphinx-9698,1.3950265645980835,-1.4419825077056885,0.2093595,0.1412848
sphinx-doc__sphinx-9711,1.2378113269805908,-1.4169292449951172,0.14787497,0.18110496
sympy__sympy-11618,2.0648694038391113,-1.114964485168457,0.2928795,0.17212395
sympy__sympy-12096,1.8000237941741943,-2.0256693363189697,0.31879103,0.3099531
sympy__sympy-12419,2.5949478149414062,0.192633256316185,0.31517035,0.118491076
sympy__sympy-12481,1.3590915203094482,-0.49624553322792053,0.23070323,0.16033466
sympy__sympy-12489,2.3903610706329346,2.1034562587738037,0.34274828,0.15158579
sympy__sympy-13031,1.0261701345443726,1.5402709245681763,0.16632274,0.26844382
sympy__sympy-13091,2.1695194244384766,1.8125885725021362,0.34173816,0.15031536
sympy__sympy-13372,1.7890459299087524,-1.3843920230865479,0.28234923,0.18903577
sympy__sympy-13480,1.9800142049789429,-2.407461404800415,0.29031911,0.27446458
sympy__sympy-13551,1.710666537284851,0.9910783767700195,0.20730193,0.16964833
sympy__sympy-13615,2.066589117050171,0.8126747012138367,0.27511954,0.1407176
sympy__sympy-13647,2.0984976291656494,-1.2715833187103271,0.20717159,0.09582675
sympy__sympy-13757,2.171578884124756,0.4429481625556946,0.28771266,0.13058878
sympy__sympy-13798,1.08355712890625,3.403618335723877,0.11777349,0.2858913
sympy__sympy-13852,1.9507031440734863,4.73134183883667,0.35114968,0.77964133
sympy__sympy-13877,0.41603705286979675,2.7035467624664307,0.06631923,0.57362515
sympy__sympy-13878,1.7145670652389526,0.3900924026966095,0.25015396,0.13803501
sympy__sympy-13974,0.645743727684021,3.0527448654174805,0.09061648,0.3106352
sympy__sympy-14248,1.5419502258300781,3.412414789199829,0.17362076,0.3893731
sympy__sympy-14531,1.1661511659622192,-0.22427307069301605,0.22042304,0.14882651
sympy__sympy-14711,1.4575409889221191,-1.6200754642486572,0.17635804,0.24980594
sympy__sympy-14976,0.7571642398834229,0.32027295231819153,0.15176703,0.2749988
sympy__sympy-15017,1.1138246059417725,0.8588182926177979,0.1415617,0.18603852
sympy__sympy-15345,1.8265478610992432,0.5007007122039795,0.22175096,0.184908
sympy__sympy-15349,1.3679808378219604,-0.7659923434257507,0.21344522,0.19433531
sympy__sympy-15599,1.7285083532333374,1.791844367980957,0.23772973,0.16176336
sympy__sympy-15809,1.147990345954895,-0.4696861505508423,0.22658074,0.19680026
sympy__sympy-15875,0.8243390917778015,0.19554641842842102,0.18060367,0.2644568
sympy__sympy-15976,2.351410388946533,1.677741527557373,0.36438543,0.1400986
sympy__sympy-16450,1.397011399269104,-1.275223970413208,0.272298,0.13642754
sympy__sympy-16597,2.1346447467803955,4.722352981567383,0.3893271,0.63781166
sympy__sympy-16766,1.439141035079956,-2.6147401332855225,0.15757304,0.32339528
sympy__sympy-16792,2.3123910427093506,0.09518398344516754,0.23361656,0.13917477
sympy__sympy-16886,2.029747247695923,-1.8739198446273804,0.33441645,0.27029935
sympy__sympy-17139,1.6208924055099487,-0.31300145387649536,0.23055106,0.18510972
sympy__sympy-17318,0.8865759968757629,4.4323506355285645,0.06302872,0.508787
sympy__sympy-17630,2.0149834156036377,4.706422328948975,0.38761282,0.73991513
sympy__sympy-17655,1.3789795637130737,-0.5900826454162598,0.1762215,0.18369646
sympy__sympy-18189,2.022318124771118,-0.5256491899490356,0.25932923,0.14747493
sympy__sympy-18199,1.9137167930603027,3.862391710281372,0.34088117,0.5596081
sympy__sympy-18211,1.5796135663986206,0.42244112491607666,0.2367991,0.21509916
sympy__sympy-18698,1.6880253553390503,1.2630283832550049,0.25421378,0.15634081
sympy__sympy-18763,-0.11103013902902603,-1.1092338562011719,0.066431805,1.2504398
sympy__sympy-19040,1.5519022941589355,2.009143590927124,0.23688643,0.23366284
sympy__sympy-19346,2.1631433963775635,-1.1031510829925537,0.33822197,0.18449073
sympy__sympy-19495,0.8355623483657837,0.22204691171646118,0.15917237,0.17716631
sympy__sympy-19637,1.9859018325805664,-2.0910446643829346,0.2285057,0.24845833
sympy__sympy-19783,1.9424388408660889,0.514593780040741,0.16526806,0.11350214
sympy__sympy-19954,2.222306251525879,-1.123139500617981,0.2943411,0.14452003
sympy__sympy-20154,1.5399765968322754,-1.1963011026382446,0.22013332,0.17880659
sympy__sympy-20428,1.9141675233840942,4.657419681549072,0.39743823,0.7530644
sympy__sympy-20438,2.142122745513916,4.79054069519043,0.4011051,0.8469387
sympy__sympy-20590,1.921608328819275,0.3934172987937927,0.35995454,0.104863204
sympy__sympy-20801,2.0005273818969727,-0.4149962365627289,0.26675877,0.13550495
sympy__sympy-20916,1.5988233089447021,3.150841474533081,0.22350553,0.22395915
sympy__sympy-21379,0.9680031538009644,1.0758845806121826,0.15749756,0.2022417
sympy__sympy-21596,1.8981858491897583,3.8738467693328857,0.30931118,0.55199206
sympy__sympy-21612,1.3436394929885864,3.5271308422088623,0.18368796,0.3917381
sympy__sympy-21847,2.1269257068634033,-1.5039277076721191,0.2713039,0.17628106
sympy__sympy-21930,2.05354380607605,4.810323715209961,0.38444716,0.9518227
sympy__sympy-22080,1.9624245166778564,3.3874452114105225,0.2312529,0.30049405
sympy__sympy-22456,1.733075499534607,-0.7857570052146912,0.28009284,0.13347486
sympy__sympy-22714,2.140765428543091,-1.0842581987380981,0.3026762,0.11165614
sympy__sympy-22914,1.590375304222107,-2.0472397804260254,0.23177807,0.22259632
sympy__sympy-23262,1.5419905185699463,-0.4593378007411957,0.28977892,0.13449241
sympy__sympy-23413,2.024960517883301,2.0623087882995605,0.26745966,0.1356617
sympy__sympy-23534,1.8258450031280518,-0.8851820230484009,0.23474841,0.15540972
sympy__sympy-23824,1.6305493116378784,-1.3969541788101196,0.23332836,0.16109124
sympy__sympy-23950,0.4508814811706543,-1.222369909286499,0.11873335,0.4630437
sympy__sympy-24066,1.7777386903762817,-0.9679713249206543,0.28370056,0.1720357
sympy__sympy-24213,1.447645902633667,-2.6695802211761475,0.20275445,0.21815595
sympy__sympy-24443,1.6323288679122925,-1.8123235702514648,0.23129505,0.2435689
sympy__sympy-24539,1.9035024642944336,-2.267997980117798,0.24569799,0.23625398
sympy__sympy-24562,1.818015694618225,0.5066762566566467,0.23944744,0.16355866
sympy__sympy-24661,1.8777196407318115,-0.8936788439750671,0.20244816,0.15183188
