task_i,task_j,delta_pre,delta_all,change,abs_change,sign_preserved
django__django-11141,django__django-12325,-0.039284467697143555,-0.24742794036865234,-0.2081434726715088,0.2081434726715088,True
django__django-11141,django__django-12663,2.15535306930542,2.026652991771698,-0.12870007753372192,0.12870007753372192,True
django__django-11141,django__django-12741,3.971240282058716,3.7657933235168457,-0.20544695854187012,0.20544695854187012,True
django__django-11141,django__django-12754,1.822227120399475,1.943313479423523,0.12108635902404785,0.12108635902404785,True
django__django-11141,django__django-12774,2.2039010524749756,2.328825294971466,0.12492424249649048,0.12492424249649048,True
django__django-11141,django__django-12858,3.708592563867569,3.488271176815033,-0.220321387052536,0.220321387052536,True
django__django-11141,django__django-12965,1.549596905708313,1.695788860321045,0.14619195461273193,0.14619195461273193,True
django__django-11141,django__django-13023,2.2910043001174927,2.167328953742981,-0.12367534637451172,0.12367534637451172,True
django__django-11141,django__django-13028,4.56983494758606,4.3405410051345825,-0.22929394245147705,0.22929394245147705,True
django__django-11141,django__django-13033,2.8883864879608154,2.7565125077962875,-0.1318739801645279,0.1318739801645279,True
django__django-11141,django__django-13112,1.7247158288955688,1.7694978713989258,0.044782042503356934,0.044782042503356934,True
django__django-11141,django__django-13121,2.322192907333374,2.1486690044403076,-0.1735239028930664,0.1735239028930664,True
django__django-11141,django__django-13128,1.746354103088379,1.9129116535186768,0.16655755043029785,0.16655755043029785,True
django__django-11141,django__django-13158,2.661512613296509,2.6276408433914185,-0.03387176990509033,0.03387176990509033,True
django__django-11141,django__django-13279,3.440761084202677,3.5402613282203674,0.09950024401769042,0.09950024401769042,True
django__django-11141,django__django-13297,2.0476861000061035,2.16933411359787,0.12164801359176636,0.12164801359176636,True
django__django-11141,django__django-13315,3.418188076466322,3.302640587091446,-0.11554748937487602,0.11554748937487602,True
django__django-11141,django__django-13346,1.8768373727798462,1.9295601844787598,0.052722811698913574,0.052722811698913574,True
django__django-11141,django__django-13401,3.6636804789304733,3.7384778261184692,0.07479734718799591,0.07479734718799591,True
django__django-11141,django__django-13406,2.5281863808631897,2.334631383419037,-0.19355499744415283,0.19355499744415283,True
django__django-11141,django__django-13512,1.4790571928024292,1.3106765747070312,-0.16838061809539795,0.16838061809539795,True
django__django-11141,django__django-13568,1.6229501962661743,1.7012269496917725,0.07827675342559814,0.07827675342559814,True
django__django-11141,django__django-13569,4.285021245479584,4.171466827392578,-0.11355441808700562,0.11355441808700562,True
django__django-11141,django__django-13590,4.01535165309906,3.9984707832336426,-0.01688086986541748,0.01688086986541748,True
django__django-11141,django__django-13807,0.9649171829223633,1.1282950639724731,0.16337788105010986,0.16337788105010986,True
django__django-11141,django__django-13810,4.199215769767761,4.221075892448425,0.021860122680664062,0.021860122680664062,True
django__django-11141,django__django-13925,2.0260733366012573,2.0436787009239197,0.017605364322662354,0.017605364322662354,True
django__django-11141,django__django-13964,2.7633320093154907,2.9464791044592857,0.183147095143795,0.183147095143795,True
django__django-11141,django__django-14007,3.492989145219326,3.2460011541843414,-0.2469879910349846,0.2469879910349846,True
django__django-11141,django__django-14017,3.4361461773514748,3.3145183622837067,-0.1216278150677681,0.1216278150677681,True
django__django-11141,django__django-14122,3.135921388864517,2.863318458199501,-0.2726029306650162,0.2726029306650162,True
django__django-11141,django__django-14140,1.30546236038208,0.9810428619384766,-0.3244194984436035,0.3244194984436035,True
django__django-11141,django__django-14311,2.1968191862106323,2.0825894474983215,-0.11422973871231079,0.11422973871231079,True
django__django-11141,django__django-14351,1.5756909847259521,1.7539159059524536,0.17822492122650146,0.17822492122650146,True
django__django-11141,django__django-14376,0.2696559429168701,0.28813624382019043,0.018480300903320312,0.018480300903320312,True
django__django-11141,django__django-14404,0.9159185886383057,0.9598877429962158,0.043969154357910156,0.043969154357910156,True
django__django-11141,django__django-14493,4.886577844619751,4.857251167297363,-0.029326677322387695,0.029326677322387695,True
django__django-11141,django__django-14631,1.4488115310668945,1.6519200801849365,0.203108549118042,0.203108549118042,True
django__django-11141,django__django-14771,2.5284112691879272,2.4026835560798645,-0.12572771310806274,0.12572771310806274,True
django__django-11141,django__django-14999,3.232869267463684,3.354512542486191,0.12164327502250671,0.12164327502250671,True
django__django-11141,django__django-15022,3.2664589285850525,3.090523198246956,-0.17593573033809662,0.17593573033809662,True
django__django-11141,django__django-15037,2.2913087606430054,2.445648729801178,0.1543399691581726,0.1543399691581726,True
django__django-11141,django__django-15127,0.6274092197418213,0.5774145126342773,-0.049994707107543945,0.049994707107543945,True
django__django-11141,django__django-15128,2.677630066871643,2.497044861316681,-0.18058520555496216,0.18058520555496216,True
django__django-11141,django__django-15161,2.2766419649124146,2.360041558742523,0.08339959383010864,0.08339959383010864,True
django__django-11141,django__django-15268,2.0943655967712402,2.0565896034240723,-0.03777599334716797,0.03777599334716797,True
django__django-11141,django__django-15375,1.8486613035202026,1.7768481969833374,-0.07181310653686523,0.07181310653686523,True
django__django-11141,django__django-15503,0.08508586883544922,0.05176138877868652,-0.033324480056762695,0.033324480056762695,True
django__django-11141,django__django-15525,3.030749350786209,3.052494928240776,0.021745577454566956,0.021745577454566956,True
django__django-11141,django__django-15554,0.37125372886657715,0.14805054664611816,-0.22320318222045898,0.22320318222045898,True
django__django-11141,django__django-15572,4.449341416358948,4.490927577018738,0.04158616065979004,0.04158616065979004,True
django__django-11141,django__django-15741,5.783788681030273,5.6295411586761475,-0.15424752235412598,0.15424752235412598,True
django__django-11141,django__django-15814,4.107133328914642,4.0580735206604,-0.04905980825424194,0.04905980825424194,True
django__django-11141,django__django-15916,1.1805226802825928,0.9326784610748291,-0.24784421920776367,0.24784421920776367,True
django__django-11141,django__django-15930,3.1424567699432373,2.9890310736373067,-0.15342569630593061,0.15342569630593061,True
django__django-11141,django__django-15987,3.7892023622989655,3.4284417927265167,-0.36076056957244873,0.36076056957244873,True
django__django-11141,django__django-16032,2.693581461906433,2.8660587072372437,0.17247724533081055,0.17247724533081055,True
django__django-11141,django__django-16315,1.6468368768692017,1.7283557653427124,0.08151888847351074,0.08151888847351074,True
django__django-11141,django__django-16454,1.0003492832183838,0.6034214496612549,-0.3969278335571289,0.3969278335571289,True
django__django-11141,django__django-16560,0.9218528270721436,1.1126147508621216,0.19076192378997803,0.19076192378997803,True
django__django-11141,django__django-16642,3.568550020456314,3.059788003563881,-0.5087620168924332,0.5087620168924332,True
django__django-11141,django__django-16661,2.633787989616394,2.7337283343076706,0.09994034469127655,0.09994034469127655,True
django__django-11141,django__django-16877,2.2441248893737793,2.1991608142852783,-0.04496407508850098,0.04496407508850098,True
django__django-11141,django__django-16899,4.681621313095093,4.523291110992432,-0.15833020210266113,0.15833020210266113,True
django__django-11141,django__django-16938,0.12186646461486816,0.32020998001098633,0.19834351539611816,0.19834351539611816,True
django__django-11141,django__django-16950,-0.13022971153259277,0.1835324764251709,0.31376218795776367,0.31376218795776367,False
django__django-11141,django__django-17084,1.24068021774292,1.4711480140686035,0.2304677963256836,0.2304677963256836,True
django__django-11141,django__django-7530,5.408223509788513,4.961810946464539,-0.4464125633239746,0.4464125633239746,True
django__django-11141,matplotlib__matplotlib-14623,2.0517008304595947,2.215228319168091,0.1635274887084961,0.1635274887084961,True
django__django-11141,matplotlib__matplotlib-20488,0.09296846389770508,0.773277759552002,0.6803092956542969,0.6803092956542969,True
django__django-11141,matplotlib__matplotlib-20676,0.14063072204589844,0.19701910018920898,0.05638837814331055,0.05638837814331055,True
django__django-11141,matplotlib__matplotlib-20826,1.0930078029632568,1.1457945108413696,0.05278670787811279,0.05278670787811279,True
django__django-11141,matplotlib__matplotlib-22865,1.6662129163742065,1.9438410997390747,0.27762818336486816,0.27762818336486816,True
django__django-11141,matplotlib__matplotlib-22871,1.6010124683380127,1.5698018074035645,-0.031210660934448242,0.031210660934448242,True
django__django-11141,matplotlib__matplotlib-23314,4.218555688858032,4.015152096748352,-0.20340359210968018,0.20340359210968018,True
django__django-11141,matplotlib__matplotlib-24026,4.508953928947449,4.488327145576477,-0.02062678337097168,0.02062678337097168,True
django__django-11141,matplotlib__matplotlib-24570,4.208894848823547,3.814305901527405,-0.3945889472961426,0.3945889472961426,True
django__django-11141,matplotlib__matplotlib-24627,2.9036023020744324,3.0274237021803856,0.12382140010595322,0.12382140010595322,True
django__django-11141,matplotlib__matplotlib-24637,3.065933793783188,3.043963447213173,-0.021970346570014954,0.021970346570014954,True
django__django-11141,matplotlib__matplotlib-25311,2.2582091093063354,2.4973256587982178,0.23911654949188232,0.23911654949188232,True
django__django-11141,matplotlib__matplotlib-25332,2.526440680027008,2.4956554770469666,-0.030785202980041504,0.030785202980041504,True
django__django-11141,matplotlib__matplotlib-25775,2.246531844139099,2.2173505425453186,-0.029181301593780518,0.029181301593780518,True
django__django-11141,matplotlib__matplotlib-26291,2.508065938949585,2.623597800731659,0.11553186178207397,0.11553186178207397,True
django__django-11141,mwaskom__seaborn-3069,1.3337080478668213,1.4746078252792358,0.14089977741241455,0.14089977741241455,True
django__django-11141,psf__requests-1142,2.6933863759040833,2.7059811651706696,0.012594789266586304,0.012594789266586304,True
django__django-11141,psf__requests-1724,3.735066533088684,3.430935651063919,-0.304130882024765,0.304130882024765,True
django__django-11141,psf__requests-1766,4.627688765525818,4.123947501182556,-0.5037412643432617,0.5037412643432617,True
django__django-11141,psf__requests-1921,3.344875730574131,3.0659147650003433,-0.2789609655737877,0.2789609655737877,True
django__django-11141,psf__requests-2317,3.8608488738536835,3.3527557253837585,-0.5080931484699249,0.5080931484699249,True
django__django-11141,psf__requests-2931,1.4294004440307617,1.232009768486023,-0.19739067554473877,0.19739067554473877,True
django__django-11141,psf__requests-5414,2.8868995904922485,2.886551409959793,-0.00034818053245544434,0.00034818053245544434,True
django__django-11141,pydata__xarray-2905,3.030071049928665,2.952908515930176,-0.07716253399848938,0.07716253399848938,True
django__django-11141,pydata__xarray-3993,1.8026562929153442,1.826658844947815,0.024002552032470703,0.024002552032470703,True
django__django-11141,pydata__xarray-4687,0.9652256965637207,0.7231705188751221,-0.24205517768859863,0.24205517768859863,True
django__django-11141,pydata__xarray-4695,1.918331503868103,2.0619527101516724,0.14362120628356934,0.14362120628356934,True
django__django-11141,pydata__xarray-6599,1.7970871925354004,1.4787486791610718,-0.3183385133743286,0.3183385133743286,True
django__django-11141,pydata__xarray-6721,2.1435420513153076,2.327212393283844,0.18367034196853638,0.18367034196853638,True
django__django-11141,pydata__xarray-6744,2.4010305404663086,2.6549059450626373,0.25387540459632874,0.25387540459632874,True
django__django-11141,pydata__xarray-7393,2.226663589477539,2.4141390323638916,0.18747544288635254,0.18747544288635254,True
django__django-11141,pylint-dev__pylint-4970,0.23132634162902832,0.2394721508026123,0.008145809173583984,0.008145809173583984,True
django__django-11141,pylint-dev__pylint-6386,0.8903284072875977,0.805706262588501,-0.08462214469909668,0.08462214469909668,True
django__django-11141,pylint-dev__pylint-6528,2.0248641967773438,1.9417132139205933,-0.08315098285675049,0.08315098285675049,True
django__django-11141,pylint-dev__pylint-7080,0.3440079689025879,0.47826147079467773,0.13425350189208984,0.13425350189208984,True
django__django-11141,pylint-dev__pylint-7277,4.838857173919678,4.479125142097473,-0.3597320318222046,0.3597320318222046,True
django__django-11141,pytest-dev__pytest-10051,1.0194225311279297,1.3334388732910156,0.31401634216308594,0.31401634216308594,True
django__django-11141,pytest-dev__pytest-5631,4.098681032657623,3.9455750584602356,-0.1531059741973877,0.1531059741973877,True
django__django-11141,pytest-dev__pytest-5787,0.6727511882781982,0.8841829299926758,0.21143174171447754,0.21143174171447754,True
django__django-11141,pytest-dev__pytest-6197,0.23600459098815918,0.5463228225708008,0.3103182315826416,0.3103182315826416,True
django__django-11141,pytest-dev__pytest-7205,4.257474958896637,3.465172916650772,-0.7923020422458649,0.7923020422458649,True
django__django-11141,pytest-dev__pytest-7236,3.314086861908436,3.28727787733078,-0.026808984577655792,0.026808984577655792,True
django__django-11141,pytest-dev__pytest-7324,0.8855893611907959,1.1917816400527954,0.3061922788619995,0.3061922788619995,True
django__django-11141,pytest-dev__pytest-7490,2.297658324241638,2.2957303524017334,-0.0019279718399047852,0.0019279718399047852,True
django__django-11141,scikit-learn__scikit-learn-10908,2.645679235458374,2.8732971474528313,0.22761791199445724,0.22761791199445724,True
django__django-11141,scikit-learn__scikit-learn-12682,2.5498080253601074,2.6090598106384277,0.05925178527832031,0.05925178527832031,True
django__django-11141,scikit-learn__scikit-learn-12973,4.0015076994895935,3.6596216559410095,-0.341886043548584,0.341886043548584,True
django__django-11141,scikit-learn__scikit-learn-13124,2.6295014023780823,2.5333306789398193,-0.09617072343826294,0.09617072343826294,True
django__django-11141,scikit-learn__scikit-learn-14087,2.2169363498687744,2.2055482864379883,-0.011388063430786133,0.011388063430786133,True
django__django-11141,scikit-learn__scikit-learn-14983,1.336379051208496,1.7356499433517456,0.3992708921432495,0.3992708921432495,True
django__django-11141,scikit-learn__scikit-learn-25102,1.279222011566162,1.1451261043548584,-0.1340959072113037,0.1340959072113037,True
django__django-11141,scikit-learn__scikit-learn-25747,-0.15573716163635254,-0.4544532299041748,-0.29871606826782227,0.29871606826782227,True
django__django-11141,sphinx-doc__sphinx-10323,1.7629376649856567,1.8857955932617188,0.12285792827606201,0.12285792827606201,True
django__django-11141,sphinx-doc__sphinx-10449,2.3268853425979614,2.5649529695510864,0.238067626953125,0.238067626953125,True
django__django-11141,sphinx-doc__sphinx-10673,2.8449427485466003,2.8756183236837387,0.030675575137138367,0.030675575137138367,True
django__django-11141,sphinx-doc__sphinx-11445,1.6276259422302246,1.8682575225830078,0.2406315803527832,0.2406315803527832,True
django__django-11141,sphinx-doc__sphinx-7440,3.8207521438598633,3.6926209330558777,-0.1281312108039856,0.1281312108039856,True
django__django-11141,sphinx-doc__sphinx-7454,1.8927299976348877,1.9451587200164795,0.0524287223815918,0.0524287223815918,True
django__django-11141,sphinx-doc__sphinx-7889,3.91361603140831,3.7533899545669556,-0.16022607684135437,0.16022607684135437,True
django__django-11141,sphinx-doc__sphinx-7910,3.102803736925125,3.3032837212085724,0.20047998428344727,0.20047998428344727,True
django__django-11141,sphinx-doc__sphinx-8035,2.823440134525299,2.9711162261664867,0.14767609164118767,0.14767609164118767,True
django__django-11141,sphinx-doc__sphinx-8269,3.8910566866397858,3.6514506340026855,-0.23960605263710022,0.23960605263710022,True
django__django-11141,sphinx-doc__sphinx-8459,2.488028585910797,2.520572990179062,0.03254440426826477,0.03254440426826477,True
django__django-11141,sphinx-doc__sphinx-8475,4.185945153236389,4.083819150924683,-0.10212600231170654,0.10212600231170654,True
django__django-11141,sphinx-doc__sphinx-8551,1.2040197849273682,1.4357318878173828,0.23171210289001465,0.23171210289001465,True
django__django-11141,sphinx-doc__sphinx-8593,1.9336873292922974,2.1283053159713745,0.19461798667907715,0.19461798667907715,True
django__django-11141,sphinx-doc__sphinx-8595,4.922670602798462,4.353605270385742,-0.5690653324127197,0.5690653324127197,True
django__django-11141,sphinx-doc__sphinx-8621,1.2359402179718018,1.42820405960083,0.19226384162902832,0.19226384162902832,True
django__django-11141,sphinx-doc__sphinx-9230,1.1644303798675537,1.4061393737792969,0.24170899391174316,0.24170899391174316,True
django__django-11141,sphinx-doc__sphinx-9258,1.1522126197814941,1.2054864168167114,0.053273797035217285,0.053273797035217285,True
django__django-11141,sphinx-doc__sphinx-9281,3.5526722744107246,3.3932714462280273,-0.1594008281826973,0.1594008281826973,True
django__django-11141,sphinx-doc__sphinx-9591,1.0370147228240967,1.1455796957015991,0.10856497287750244,0.10856497287750244,True
django__django-11141,sphinx-doc__sphinx-9658,1.2999095916748047,1.2416069507598877,-0.05830264091491699,0.05830264091491699,True
django__django-11141,sphinx-doc__sphinx-9711,4.8933106660842896,4.478754162788391,-0.41455650329589844,0.41455650329589844,True
django__django-11141,sympy__sympy-12419,2.705881893634796,2.7246899902820587,0.018808096647262573,0.018808096647262573,True
django__django-11141,sympy__sympy-12481,3.6992032527923584,3.7229779958724976,0.02377474308013916,0.02377474308013916,True
django__django-11141,sympy__sympy-13031,1.0548326969146729,0.9570934772491455,-0.09773921966552734,0.09773921966552734,True
django__django-11141,sympy__sympy-13091,0.0791010856628418,0.17490339279174805,0.09580230712890625,0.09580230712890625,True
django__django-11141,sympy__sympy-13551,1.6011067628860474,1.3751484155654907,-0.22595834732055664,0.22595834732055664,True
django__django-11141,sympy__sympy-13615,1.5653506517410278,1.4621224403381348,-0.10322821140289307,0.10322821140289307,True
django__django-11141,sympy__sympy-13757,2.2406952381134033,2.2700818181037903,0.029386579990386963,0.029386579990386963,True
django__django-11141,sympy__sympy-13877,1.0978562831878662,0.7716405391693115,-0.3262157440185547,0.3262157440185547,True
django__django-11141,sympy__sympy-13878,2.410036325454712,2.409024953842163,-0.0010113716125488281,0.0010113716125488281,True
django__django-11141,sympy__sympy-13974,0.02956414222717285,0.17951607704162598,0.14995193481445312,0.14995193481445312,True
django__django-11141,sympy__sympy-14976,2.6888245940208435,2.3014244437217712,-0.38740015029907227,0.38740015029907227,True
django__django-11141,sympy__sympy-15017,1.928078532218933,1.7887009382247925,-0.13937759399414062,0.13937759399414062,True
django__django-11141,sympy__sympy-15345,2.087716221809387,2.2581231594085693,0.17040693759918213,0.17040693759918213,True
django__django-11141,sympy__sympy-15599,0.4807114601135254,0.645606279373169,0.16489481925964355,0.16489481925964355,True
django__django-11141,sympy__sympy-15809,3.5426773130893707,3.571386694908142,0.028709381818771362,0.028709381818771362,True
django__django-11141,sympy__sympy-15875,2.816332519054413,2.592294454574585,-0.22403806447982788,0.22403806447982788,True
django__django-11141,sympy__sympy-15976,0.21083903312683105,0.5036449432373047,0.29280591011047363,0.29280591011047363,True
django__django-11141,sympy__sympy-16792,2.671628713607788,2.659008264541626,-0.01262044906616211,0.01262044906616211,True
django__django-11141,sympy__sympy-17655,3.7038751244544983,3.8145540952682495,0.11067897081375122,0.11067897081375122,True
django__django-11141,sympy__sympy-18211,2.218712329864502,2.1446327567100525,-0.07407957315444946,0.07407957315444946,True
django__django-11141,sympy__sympy-18698,1.0662567615509033,0.793370246887207,-0.2728865146636963,0.2728865146636963,True
django__django-11141,sympy__sympy-18763,2.616054117679596,2.1851162910461426,-0.43093782663345337,0.43093782663345337,True
django__django-11141,sympy__sympy-19040,0.0970604419708252,0.11696696281433105,0.01990652084350586,0.01990652084350586,True
django__django-11141,sympy__sympy-19495,2.768204092979431,2.56715789437294,-0.2010461986064911,0.2010461986064911,True
django__django-11141,sympy__sympy-19783,2.2759859561920166,2.2842706441879272,0.008284687995910645,0.008284687995910645,True
django__django-11141,sympy__sympy-20590,2.2486716508865356,2.368323028087616,0.11965137720108032,0.11965137720108032,True
django__django-11141,sympy__sympy-20801,3.6965454816818237,3.5291192531585693,-0.1674262285232544,0.1674262285232544,True
django__django-11141,sympy__sympy-21379,1.7188341617584229,1.5111303329467773,-0.2077038288116455,0.2077038288116455,True
django__django-11141,sympy__sympy-23950,3.9963908195495605,3.5006667971611023,-0.49572402238845825,0.49572402238845825,True
django__django-11141,sympy__sympy-24562,1.7711278200149536,2.005363345146179,0.23423552513122559,0.23423552513122559,True
django__django-11149,django__django-11206,0.16979491710662842,0.4194132089614868,0.2496182918548584,0.2496182918548584,True
django__django-11149,django__django-11211,2.41246098279953,2.883884608745575,0.4714236259460449,0.4714236259460449,True
django__django-11149,django__django-11239,-0.1724240779876709,0.5227292776107788,0.6951533555984497,0.6951533555984497,False
django__django-11149,django__django-11265,0.2779369354248047,0.44847893714904785,0.17054200172424316,0.17054200172424316,True
django__django-11149,django__django-11276,3.074262499809265,3.4812817573547363,0.4070192575454712,0.4070192575454712,True
django__django-11149,django__django-11292,3.5783658027648926,3.80488121509552,0.22651541233062744,0.22651541233062744,True
django__django-11149,django__django-11333,0.9322240352630615,1.5332601070404053,0.6010360717773438,0.6010360717773438,True
django__django-11149,django__django-11451,3.6507521867752075,3.836219310760498,0.18546712398529053,0.18546712398529053,True
django__django-11149,django__django-11490,0.5028756856918335,0.7080621719360352,0.20518648624420166,0.20518648624420166,True
django__django-11149,django__django-11532,0.9333001375198364,1.1526929140090942,0.2193927764892578,0.2193927764892578,True
django__django-11149,django__django-11555,0.44933581352233887,0.8434929847717285,0.39415717124938965,0.39415717124938965,True
django__django-11149,django__django-11749,2.7344961166381836,3.026593029499054,0.29209691286087036,0.29209691286087036,True
django__django-11149,django__django-11815,2.4216203093528748,2.4864925146102905,0.06487220525741577,0.06487220525741577,True
django__django-11149,django__django-11848,-0.05390119552612305,0.2396470308303833,0.29354822635650635,0.29354822635650635,False
django__django-11149,django__django-11964,0.22450435161590576,0.10029411315917969,-0.12421023845672607,0.12421023845672607,True
django__django-11149,django__django-11999,3.712590217590332,4.157900094985962,0.4453098773956299,0.4453098773956299,True
django__django-11149,django__django-12039,1.490698516368866,1.960369497537613,0.46967098116874695,0.46967098116874695,True
django__django-11149,django__django-12125,0.7682483196258545,1.2836863994598389,0.5154380798339844,0.5154380798339844,True
django__django-11149,django__django-12193,2.0789170004427433,2.0504535622894764,-0.028463438153266907,0.028463438153266907,True
django__django-11149,django__django-12273,-1.5327122211456299,-1.01045560836792,0.52225661277771,0.52225661277771,True
django__django-11149,django__django-12308,-0.9507935047149658,-0.7132575511932373,0.23753595352172852,0.23753595352172852,True
django__django-11149,django__django-12325,-1.3362445831298828,-1.1524882316589355,0.18375635147094727,0.18375635147094727,True
django__django-11149,django__django-12663,0.8583929538726807,1.1215927004814148,0.26319974660873413,0.26319974660873413,True
django__django-11149,django__django-12741,2.6742801666259766,2.8607330322265625,0.18645286560058594,0.18645286560058594,True
django__django-11149,django__django-12754,0.5252670049667358,1.0382531881332397,0.5129861831665039,0.5129861831665039,True
django__django-11149,django__django-12774,0.9069409370422363,1.4237650036811829,0.5168240666389465,0.5168240666389465,True
django__django-11149,django__django-12858,2.4116324484348297,2.5832108855247498,0.17157843708992004,0.17157843708992004,True
django__django-11149,django__django-12965,0.25263679027557373,0.7907285690307617,0.538091778755188,0.538091778755188,True
django__django-11149,django__django-13023,0.9940441846847534,1.2622686624526978,0.26822447776794434,0.26822447776794434,True
django__django-11149,django__django-13028,3.2728748321533203,3.4354807138442993,0.162605881690979,0.162605881690979,True
django__django-11149,django__django-13033,1.5914263725280762,1.8514522165060043,0.26002584397792816,0.26002584397792816,True
django__django-11149,django__django-13112,0.4277557134628296,0.8644375801086426,0.436681866645813,0.436681866645813,True
django__django-11149,django__django-13121,1.0252327919006348,1.2436087131500244,0.21837592124938965,0.21837592124938965,True
django__django-11149,django__django-13128,0.44939398765563965,1.0078513622283936,0.5584573745727539,0.5584573745727539,True
django__django-11149,django__django-13158,1.3645524978637695,1.7225805521011353,0.3580280542373657,0.3580280542373657,True
django__django-11149,django__django-13279,2.1438009687699378,2.6352010369300842,0.4914000681601465,0.4914000681601465,True
django__django-11149,django__django-13297,0.7507259845733643,1.2642738223075867,0.5135478377342224,0.5135478377342224,True
django__django-11149,django__django-13315,2.1212279610335827,2.3975802958011627,0.27635233476758003,0.27635233476758003,True
django__django-11149,django__django-13346,0.5798772573471069,1.0244998931884766,0.44462263584136963,0.44462263584136963,True
django__django-11149,django__django-13401,2.366720363497734,2.833417534828186,0.46669717133045197,0.46669717133045197,True
django__django-11149,django__django-13406,1.2312262654304504,1.4295710921287537,0.19834482669830322,0.19834482669830322,True
django__django-11149,django__django-13512,0.18209707736968994,0.40561628341674805,0.2235192060470581,0.2235192060470581,True
django__django-11149,django__django-13568,0.32599008083343506,0.7961666584014893,0.4701765775680542,0.4701765775680542,True
django__django-11149,django__django-13569,2.9880611300468445,3.266406536102295,0.27834540605545044,0.27834540605545044,True
django__django-11149,django__django-13590,2.718391537666321,3.0934104919433594,0.3750189542770386,0.3750189542770386,True
django__django-11149,django__django-13807,-0.332042932510376,0.22323477268218994,0.5552777051925659,0.5552777051925659,False
django__django-11149,django__django-13810,2.902255654335022,3.316015601158142,0.4137599468231201,0.4137599468231201,True
django__django-11149,django__django-13925,0.7291132211685181,1.1386184096336365,0.4095051884651184,0.4095051884651184,True
django__django-11149,django__django-13964,1.4663718938827515,2.0414188131690025,0.5750469192862511,0.5750469192862511,True
django__django-11149,django__django-14007,2.1960290297865868,2.3409408628940582,0.14491183310747147,0.14491183310747147,True
django__django-11149,django__django-14017,2.1391860619187355,2.4094580709934235,0.27027200907468796,0.27027200907468796,True
django__django-11149,django__django-14122,1.838961273431778,1.9582581669092178,0.11929689347743988,0.11929689347743988,True
django__django-11149,django__django-14140,0.00850224494934082,0.07598257064819336,0.06748032569885254,0.06748032569885254,True
django__django-11149,django__django-14311,0.8998590707778931,1.1775291562080383,0.27767008543014526,0.27767008543014526,True
django__django-11149,django__django-14351,0.2787308692932129,0.8488556146621704,0.5701247453689575,0.5701247453689575,True
django__django-11149,django__django-14376,-1.0273041725158691,-0.6169240474700928,0.41038012504577637,0.41038012504577637,True
django__django-11149,django__django-14404,-0.3810415267944336,0.05482745170593262,0.4358689785003662,0.4358689785003662,False
django__django-11149,django__django-14493,3.5896177291870117,3.95219087600708,0.36257314682006836,0.36257314682006836,True
django__django-11149,django__django-14631,0.15185141563415527,0.7468597888946533,0.595008373260498,0.595008373260498,True
django__django-11149,django__django-14771,1.231451153755188,1.4976232647895813,0.2661721110343933,0.2661721110343933,True
django__django-11149,django__django-14999,1.9359091520309448,2.4494522511959076,0.5135430991649628,0.5135430991649628,True
django__django-11149,django__django-15022,1.9694988131523132,2.1854629069566727,0.21596409380435944,0.21596409380435944,True
django__django-11149,django__django-15037,0.9943486452102661,1.5405884385108948,0.5462397933006287,0.5462397933006287,True
django__django-11149,django__django-15127,-0.669550895690918,-0.32764577865600586,0.3419051170349121,0.3419051170349121,True
django__django-11149,django__django-15128,1.3806699514389038,1.5919845700263977,0.2113146185874939,0.2113146185874939,True
django__django-11149,django__django-15161,0.9796818494796753,1.45498126745224,0.4752994179725647,0.4752994179725647,True
django__django-11149,django__django-15268,0.797405481338501,1.151529312133789,0.3541238307952881,0.3541238307952881,True
django__django-11149,django__django-15375,0.5517011880874634,0.8717879056930542,0.3200867176055908,0.3200867176055908,True
django__django-11149,django__django-15503,-1.21187424659729,-0.8532989025115967,0.35857534408569336,0.35857534408569336,True
django__django-11149,django__django-15525,1.7337892353534698,2.147434636950493,0.413645401597023,0.413645401597023,True
django__django-11149,django__django-15554,-0.9257063865661621,-0.757009744644165,0.16869664192199707,0.16869664192199707,True
django__django-11149,django__django-15572,3.1523813009262085,3.5858672857284546,0.4334859848022461,0.4334859848022461,True
django__django-11149,django__django-15741,4.486828565597534,4.724480867385864,0.23765230178833008,0.23765230178833008,True
django__django-11149,django__django-15814,2.810173213481903,3.153013229370117,0.3428400158882141,0.3428400158882141,True
django__django-11149,django__django-15916,-0.11643743515014648,0.0276181697845459,0.14405560493469238,0.14405560493469238,False
django__django-11149,django__django-15930,1.845496654510498,2.0839707823470235,0.23847412783652544,0.23847412783652544,True
django__django-11149,django__django-15987,2.492242246866226,2.5233815014362335,0.031139254570007324,0.031139254570007324,True
django__django-11149,django__django-16032,1.3966213464736938,1.9609984159469604,0.5643770694732666,0.5643770694732666,True
django__django-11149,django__django-16315,0.3498767614364624,0.8232954740524292,0.4734187126159668,0.4734187126159668,True
django__django-11149,django__django-16454,-0.29661083221435547,-0.3016388416290283,-0.0050280094146728516,0.0050280094146728516,True
django__django-11149,django__django-16560,-0.3751072883605957,0.20755445957183838,0.5826617479324341,0.5826617479324341,False
django__django-11149,django__django-16642,2.271589905023575,2.1547277122735977,-0.11686219274997711,0.11686219274997711,True
django__django-11149,django__django-16661,1.3368278741836548,1.8286680430173874,0.4918401688337326,0.4918401688337326,True
django__django-11149,django__django-16877,0.94716477394104,1.2941005229949951,0.3469357490539551,0.3469357490539551,True
