,a,b,a_std,b_std
sympy__sympy-12489,4.768932399255091,1.0853556394577026,0.27928507,0.4325487
django__django-11239,10.364675761709274,-1.2457038164138794,0.404425,0.41668287
matplotlib__matplotlib-24026,5.8932894400849785,-2.5805039405822754,0.36394656,0.34651548
sphinx-doc__sphinx-7440,5.1465509100590845,-1.1223368644714355,0.2523236,0.23580776
django__django-16560,10.170536508416317,-0.641044020652771,0.43628684,0.34185734
django__django-14752,10.845000446889948,-3.4451630115509033,0.46509972,0.45059133
django__django-15930,5.938722372385888,-1.6733603477478027,0.36230153,0.34062797
django__django-13028,6.314422988201193,-1.6930994987487793,0.25278687,0.32313243
django__django-12143,8.794807004497386,-3.1605007648468018,0.3608302,0.33399066
matplotlib__matplotlib-23299,5.836303133870265,0.19980281591415405,0.41814107,0.4927156
django__django-14631,4.978976021627338,-0.8780103921890259,0.38002396,0.44495636
django__django-17087,12.76101201845929,-1.5788724422454834,0.34204584,0.19426881
django__django-11138,11.38582038512259,0.1331762969493866,0.26721448,0.53658485
sympy__sympy-15349,4.376933131759576,-1.8079763650894165,0.20174773,0.38738617
pytest-dev__pytest-7432,13.471876573208316,-1.8868544101715088,0.4139618,0.41838294
django__django-11099,4.46273794808684,-3.5051257610321045,0.21486807,0.46690744
astropy__astropy-14369,10.147698326494423,-0.8791431188583374,0.44387633,0.69453925
scikit-learn__scikit-learn-13439,3.9746125734800044,-2.9755187034606934,0.21243738,0.42178342
psf__requests-1142,1.6106953875274113,-0.6368551850318909,0.071467,0.61233914
django__django-14238,7.07053952948674,-1.9913575649261475,0.39276308,0.2657151
sympy__sympy-19346,7.019724915532571,-2.50144362449646,0.3812052,0.42209655
django__django-16429,7.656278553817014,-3.0963118076324463,0.30042708,0.37088817
django__django-14034,5.81272697693482,1.829111099243164,0.39215162,0.9364312
matplotlib__matplotlib-26113,6.292545763766877,-2.203636884689331,0.25903282,0.35892695
matplotlib__matplotlib-26466,9.046270051989824,0.18018986284732819,0.32447612,0.53222656
django__django-13810,9.773445317332886,-2.3990979194641113,0.39908254,0.2584774
sphinx-doc__sphinx-10435,7.376862076405565,0.6498302221298218,0.439876,0.4005291
pytest-dev__pytest-6202,10.655942479467251,-3.4916584491729736,0.41677183,0.36589795
sphinx-doc__sphinx-8593,11.63146740056856,-0.8722080588340759,0.46721086,0.30877674
django__django-15127,8.682518413850193,-1.3614341020584106,0.35326025,0.2933345
sphinx-doc__sphinx-7748,9.66924033163003,1.11359703540802,0.4436204,0.57496005
django__django-15252,8.477381195391706,0.7629228234291077,0.43715656,0.5098325
sphinx-doc__sphinx-8056,9.26298008000061,-0.28001970052719116,0.39312032,0.3631652
sympy__sympy-23950,8.288068115629482,-2.1369385719299316,0.25627246,0.30495438
matplotlib__matplotlib-24570,4.580691048433775,-2.0087249279022217,0.23422918,0.3295649
scikit-learn__scikit-learn-14983,12.478008101111131,-0.981757640838623,0.4251094,0.3272754
django__django-11728,7.117207713022282,0.21910659968852997,0.40153867,0.5951793
scikit-learn__scikit-learn-14496,5.430454975459836,-3.561923027038574,0.32432884,0.4803204
matplotlib__matplotlib-24870,10.081113271074498,0.9875054955482483,0.45233732,0.6306118
sphinx-doc__sphinx-9602,10.069503726180729,-0.02998426742851734,0.3063442,0.6137313
django__django-11087,8.061483888175239,1.5056626796722412,0.3944262,0.68616575
django__django-16139,9.121106083379194,-3.8370373249053955,0.35104063,0.38486472
sympy__sympy-18189,12.791289957632042,-1.5051931142807007,0.34391072,0.33342963
matplotlib__matplotlib-14623,12.114217451596128,-0.7922053337097168,0.44916022,0.29163292
matplotlib__matplotlib-25332,9.678936783029396,-1.1295193433761597,0.38858685,0.3022327
sympy__sympy-19495,5.872139033455032,-1.3502308130264282,0.26263192,0.26788762
django__django-16502,11.806233931719303,0.3031785190105438,0.38664886,0.82450366
sympy__sympy-13091,9.74521885234803,0.3268069922924042,0.33047074,0.5272784
django__django-14771,8.681417204479514,-1.4912680387496948,0.47657508,0.2819243
sphinx-doc__sphinx-10673,7.303186895405834,-1.538386344909668,0.32163793,0.40378347
django__django-15629,10.926710733610149,1.156249761581421,0.54108906,0.73473525
matplotlib__matplotlib-13989,6.463182017903503,-1.1788996458053589,0.30157244,0.3307925
sympy__sympy-20590,7.222804441250787,-0.5391683578491211,0.32664162,0.255274
pydata__xarray-7233,14.088384938198134,-2.435502052307129,0.34094238,0.33654585
sympy__sympy-14976,9.17082072165815,-0.9991035461425781,0.4107501,0.27266404
sympy__sympy-12096,10.825772522437676,-3.2824952602386475,0.42427164,0.4177525
django__django-13820,11.968005277296697,-3.046325445175171,0.41187572,0.3324957
django__django-16315,8.44231998563601,-1.2034658193588257,0.3118182,0.4064677
sympy__sympy-15809,2.788418053555492,-1.7688015699386597,0.16013226,0.48721728
sympy__sympy-23413,7.979318739923391,-0.5777879953384399,0.35938162,0.46601373
matplotlib__matplotlib-26208,9.55643761344367,1.707726001739502,0.5191008,0.6500483
django__django-10914,4.188870893002425,-3.2186241149902344,0.3033166,0.34308928
sympy__sympy-17139,8.155528113292627,-1.9265083074569702,0.36581814,0.30046785
sympy__sympy-19637,6.9530157516760855,-3.030973434448242,0.39519867,0.37285662
sphinx-doc__sphinx-8459,12.523456274434052,-0.57966548204422,0.50431985,0.32693708
sympy__sympy-23824,7.463064606543546,-1.8763710260391235,0.33255428,0.3225195
django__django-14007,9.18709391233091,-1.4264416694641113,0.34017444,0.33729094
sphinx-doc__sphinx-7757,11.55802850715979,-0.7979636788368225,0.44179788,0.39354146
django__django-12050,11.107609828671361,-2.6982438564300537,0.4017033,0.26720825
pytest-dev__pytest-10081,7.923303636745217,-1.6468501091003418,0.31284788,0.29931477
django__django-16333,11.524730459081164,-2.769028425216675,0.42734542,0.4308946
django__django-13212,9.282012294081593,-0.032274167984724045,0.41768003,0.817091
django__django-14311,6.91062312913908,-0.8418224453926086,0.37706506,0.36416006
sympy__sympy-13615,9.716453043514226,-1.2818121910095215,0.30263668,0.40608862
django__django-11749,9.224150720159912,-1.607313632965088,0.3444961,0.30751666
django__django-11276,4.565085605065202,-2.7807722091674805,0.20219153,0.3590337
pydata__xarray-3151,13.153621384009432,-1.6689178943634033,0.38261372,0.3043622
pytest-dev__pytest-5840,8.441903345088646,0.5657072067260742,0.4698439,0.7595482
pytest-dev__pytest-5787,12.625459134231422,-0.009416025131940842,0.33288488,0.46508187
django__django-16667,9.231263503500234,0.5880985856056213,0.43236735,0.6680451
pydata__xarray-2905,12.534368243043883,-1.5378996133804321,0.28820196,0.35076743
matplotlib__matplotlib-24149,6.382766947093563,-1.6608959436416626,0.27640972,0.3564239
django__django-12308,10.440919871853584,-1.806312084197998,0.34734005,0.34612674
pydata__xarray-7393,2.916843164930807,-1.4319521188735962,0.13468555,0.4924223
sympy__sympy-16766,5.485094020690506,-3.0873889923095703,0.28641742,0.38800192
django__django-15851,9.838680829306062,-2.2611215114593506,0.44462496,0.31072882
django__django-15503,10.96777422447195,0.6382319927215576,0.40814167,0.41008914
scikit-learn__scikit-learn-25931,6.608130444945088,-1.32666015625,0.35672355,0.31042078
scikit-learn__scikit-learn-14894,9.60377726807675,-2.789335012435913,0.38532612,0.35701406
pydata__xarray-4094,9.179249153915151,-0.8406786322593689,0.38426396,0.28431323
django__django-13821,12.06376391395675,-2.292865753173828,0.37208718,0.35433018
scikit-learn__scikit-learn-26323,5.489618079067213,-1.7848049402236938,0.21235111,0.23398806
scikit-learn__scikit-learn-9288,10.001249711191257,-1.7016271352767944,0.35644925,0.2822922
django__django-16631,9.197749684964553,0.45544126629829407,0.33869505,0.9971316
django__django-13569,10.304194058506491,-2.422055959701538,0.32953963,0.29927072
django__django-15554,9.904047159873945,0.04446396604180336,0.42848992,0.50616443
django__django-12209,13.009464954725978,-1.7607699632644653,0.46495318,0.3824726
django__django-11119,9.01558351979918,-3.8310604095458984,0.28746814,0.4570619
matplotlib__matplotlib-20488,3.70595481049019,0.11580053716897964,0.365998,0.5376094
django__django-11179,11.890227322294175,-2.6351606845855713,0.3602482,0.27013135
django__django-11299,8.204704570783827,-0.7070332765579224,0.3273842,0.56773746
django__django-13513,7.982182392503958,3.681983470916748,0.44089168,0.59244776
sphinx-doc__sphinx-7590,9.538843825716317,0.9781192541122437,0.38533643,0.73503625
django__django-16901,12.619840445941549,-1.6246424913406372,0.38444948,0.36603403
scikit-learn__scikit-learn-12682,13.368940342592653,-0.9898899793624878,0.24382053,0.45400178
django__django-11603,6.116059236508581,-3.4699511528015137,0.31026992,0.67065716
sympy__sympy-22456,8.302131579051638,-1.8036916255950928,0.26712266,0.31490165
django__django-14434,9.992907499208572,-1.3376891613006592,0.46073177,0.23484828
astropy__astropy-7336,7.1635212216061355,-3.0711164474487305,0.39731506,0.35199466
django__django-11790,7.3092706228769355,-2.4518799781799316,0.39448076,0.26092687
django__django-14053,8.02029513946951,-2.5271859169006348,0.31770137,0.35292944
sympy__sympy-24443,4.045508795904809,-2.5580132007598877,0.21119317,0.3440175
django__django-13964,8.077602560225184,-1.247812271118164,0.32624468,0.36241302
matplotlib__matplotlib-25311,8.798621993449746,-1.1502735614776611,0.4061983,0.26243803
pylint-dev__pylint-4551,8.38895676535368,0.9901779890060425,0.32075003,0.76991564
pydata__xarray-6721,4.530153288117676,-0.743993878364563,0.23697661,0.3354897
pylint-dev__pylint-4661,8.816443664366902,0.7247963547706604,0.38558048,0.85911757
sphinx-doc__sphinx-9673,7.91410735289691,-1.0680761337280273,0.23478289,0.29279774
django__django-15987,8.463825983571203,-2.9247255325317383,0.3795499,0.38470227
scikit-learn__scikit-learn-14087,8.047306188320132,-1.070330262184143,0.44176328,0.27645615
sympy__sympy-17655,10.04455241592128,-1.516727328300476,0.31399783,0.24894977
django__django-14376,7.727766115139593,-0.6006885766983032,0.30372217,0.4315635
pytest-dev__pytest-5631,10.267538946262372,-1.480672001838684,0.34995252,0.25336143
django__django-15161,11.211972425433236,-1.2895928621292114,0.33627874,0.22683531
django__django-14089,7.11162803248581,-2.9117891788482666,0.34872502,0.46906698
sympy__sympy-14711,4.261006198116062,-2.9560976028442383,0.23507807,0.45530078
django__django-16255,5.898244392600784,-3.7263705730438232,0.2631314,0.4632197
django__django-16493,13.354569693475115,-2.869925022125244,0.36040306,0.38197067
sphinx-doc__sphinx-9281,12.105653916920827,-1.720968246459961,0.3532238,0.2980116
sympy__sympy-20438,8.013972117421472,0.21326541900634766,0.47473305,0.78492296
sphinx-doc__sphinx-8721,6.916098694035599,-2.2747504711151123,0.30525038,0.3754458
sympy__sympy-20801,7.262938577321349,-1.77180814743042,0.33044484,0.4014499
scikit-learn__scikit-learn-10844,11.590245523954028,-3.649780035018921,0.41944697,0.41956446
sympy__sympy-20428,9.331471462572154,1.1886887550354004,0.52363664,0.7879547
matplotlib__matplotlib-22719,3.6813679426758905,-3.145763635635376,0.23968877,0.38910896
sympy__sympy-23534,9.581754852956509,-1.824964165687561,0.39767194,0.2616124
sphinx-doc__sphinx-7985,7.91704198006399,0.38792937994003296,0.5281286,0.40202966
django__django-15499,6.4309521601753,-2.255661964416504,0.33186033,0.30324993
django__django-16136,12.880448662607906,-1.5517867803573608,0.44635922,0.23840557
django__django-14608,6.460272602701518,-2.131223201751709,0.34920323,0.34035984
django__django-13279,6.88791921820686,-2.1598668098449707,0.3278869,0.3174749
sphinx-doc__sphinx-7910,6.451208440998494,-1.479468584060669,0.31237718,0.2922516
django__django-16527,12.196667606386605,-3.7371764183044434,0.45286328,0.5072455
django__django-12754,11.240791124839653,-1.0006810426712036,0.48439687,0.27098536
django__django-11740,6.835026658392916,-0.6873274445533752,0.33551824,0.3108076
sympy__sympy-15599,9.713527639750273,-0.6119721531867981,0.443344,0.4293147
pydata__xarray-6992,8.934676801226491,0.40385791659355164,0.45324287,0.93570894
psf__requests-2317,6.348233584573693,-2.1379964351654053,0.25021872,0.33304363
django__django-9296,9.66447869981801,-4.321610450744629,0.46040338,0.42310286
sympy__sympy-13852,7.214747157992954,0.518481969833374,0.53902256,0.7134528
